Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH
8:00:00,5.8,1346,-200,27.1,1481,441,602,174,2367,1681,4.5,54.2
9:00:00,5,1230,-200,19.0,1268,309,698,171,2049,1509,4.3,56.0
10:00:00,3.5,1160,-200,16.9,1208,220,728,149,1925,1330,4.0,57.6
11:00:00,2.9,1146,-200,15.7,1171,168,761,124,1902,1138,3.7,55.3
12:00:00,2.5,1078,-200,14.1,1121,149,818,119,1806,963,3.3,56.3
13:00:00,2.3,1111,-200,16.5,1194,160,794,130,1875,1015,3.0,53.5
14:00:00,2.4,1083,-200,14.8,1141,177,825,143,1793,1008,3.5,50.5
15:00:00,2.6,1056,-200,13.0,1083,-200,865,-200,1723,898,3.6,37.1
16:00:00,2.2,1220,-200,21.4,1334,176,695,183,2066,1215,4.0,32.3
17:00:00,3.5,1268,-200,23.6,1393,202,650,161,2144,1334,4.1,28.9
18:00:00,3.9,1256,-200,25.0,1430,255,660,170,2151,1380,4.1,25.4
19:00:00,4.5,1213,-200,21.6,1341,210,683,143,2090,1601,4.2,20.8
20:00:00,3.8,1145,-200,15.7,1170,157,751,123,1894,1376,4.1,23.5
21:00:00,2.8,1050,-200,10.9,1011,96,836,89,1739,1161,4.3,28.1
22:00:00,1.7,972,-200,8.1,902,59,933,67,1647,878,4.6,37.5
23:00:00,1.2,1020,-200,10.2,984,81,853,81,1753,1031,4.5,42.3
0:00:00,1.6,934,-200,7.5,878,40,940,54,1644,847,4.4,44.0
1:00:00,1,914,-200,5.8,801,42,965,57,1609,908,4.7,48.3
2:00:00,0.9,824,-200,3.8,698,-200,1107,-200,1517,733,4.2,49.9
3:00:00,0.5,817,-200,3.3,672,31,1113,51,1501,751,3.4,52.8
4:00:00,0.5,833,-200,4.0,708,54,1084,58,1525,799,-200,52.2
5:00:00,0.5,935,-200,8.1,905,88,899,69,1675,954,-200,56.4
6:00:00,1,1297,-200,22.3,1359,261,630,107,2214,1425,-200,57.4
7:00:00,3.5,1496,-200,36.9,1705,357,507,151,2691,2147,-200,62.1
8:00:00,6.4,1201,-200,17.5,1224,265,701,146,1987,1532,-200,65.9
9:00:00,2.9,1267,-200,19.3,1276,247,676,165,2059,1570,-200,66.5
10:00:00,3.4,1224,-200,17.6,1228,189,711,159,1972,1380,-200,65.8
11:00:00,2.8,1247,-200,18.6,1257,168,701,174,2000,1337,-200,63.9
12:00:00,2.8,1183,-200,18.0,1241,183,721,167,1937,1308,-200,62.2
13:00:00,2.8,1078,-200,14.0,1116,157,815,137,1761,1013,1.9,60.0
14:00:00,2.3,1076,-200,10.9,1012,113,894,116,1665,816,1.6,58.5
15:00:00,1.8,1052,-200,11.1,1019,140,896,125,1610,836,1.4,54.5
16:00:00,2,1287,-200,21.6,1340,230,699,194,2008,1267,1.0,53.1
17:00:00,3.5,1460,-200,27.6,1493,277,586,222,2288,1649,1.4,51.4
18:00:00,4.9,1357,-200,25.6,1445,295,620,206,2195,1622,1.6,46.9
19:00:00,4.6,1234,-200,18.6,1257,212,695,162,2019,1349,1.4,48.0
20:00:00,3.4,1151,-200,15.2,1154,151,747,132,1894,1186,1.7,51.5
21:00:00,2.7,1065,-200,11.7,1038,110,805,107,1763,1026,2.5,51.2
22:00:00,1.9,984,-200,8.7,929,83,917,84,1654,817,2.9,55.3
23:00:00,1.5,938,-200,7.6,881,48,956,61,1607,662,3.6,56.5
0:00:00,1,878,-200,5.2,774,27,1065,42,1527,552,3.1,64.4
1:00:00,0.7,919,-200,5.9,807,48,967,66,1598,775,3.4,69.1
2:00:00,1,836,-200,4.0,709,-200,1085,-200,1498,646,3.7,71.0
3:00:00,0.6,814,-200,3.3,673,33,1138,50,1488,647,4.4,73.8
4:00:00,-200,872,-200,5.4,782,75,1001,76,1607,874,4.0,76.8
5:00:00,0.9,949,-200,8.7,929,101,887,78,1711,973,3.3,76.7
6:00:00,1.2,1227,-200,19.9,1292,214,661,104,2087,1327,3.1,77.3
7:00:00,2.9,1360,-200,30.4,1561,290,545,139,2525,1626,2.8,78.7
8:00:00,4.8,1318,-200,24.6,1420,311,586,166,2316,1640,3.1,77.8
9:00:00,4.3,1196,-200,16.9,1208,234,705,151,1981,1341,2.9,80.5
10:00:00,3.1,1152,-200,13.6,1102,157,770,134,1868,1113,2.8,81.4
11:00:00,2.4,1220,-200,15.3,1157,165,715,148,1935,1224,2.9,80.4
12:00:00,2.8,1182,-200,14.1,1120,137,735,126,1893,1095,3.8,78.8
13:00:00,2.5,1167,-200,17.0,1210,149,719,144,1944,1152,3.2,76.9
14:00:00,2.6,1142,-200,13.8,1109,140,782,133,1789,1047,3.1,67.7
15:00:00,2.3,1157,-200,13.6,1105,139,779,139,1792,982,3.1,59.8
16:00:00,2.4,1274,-200,21.2,1329,221,670,178,2054,1320,3.1,52.0
17:00:00,3.5,1372,-200,25.9,1451,318,631,206,2183,1541,3.0,50.2
18:00:00,4.8,1373,-200,25.4,1440,363,635,211,2183,1510,2.8,49.9
19:00:00,5.1,1290,-200,23.6,1393,341,655,180,2146,1511,2.7,33.8
20:00:00,4.7,1056,-200,12.0,1051,163,826,116,1758,1078,3.3,29.3
21:00:00,2.4,1116,-200,14.2,1123,157,768,118,1826,1235,4.6,25.7
22:00:00,2.5,1106,-200,14.2,1122,202,783,115,1813,1202,5.6,27.2
23:00:00,2.7,1018,-200,10.4,992,102,839,96,1710,1103,7.2,28.7
0:00:00,1.5,919,-200,7.5,880,70,915,86,1628,1013,6.9,25.7
1:00:00,1.1,807,-200,3.5,681,41,1092,65,1435,765,8.2,31.9
2:00:00,0.6,787,-200,2.5,620,-200,1176,-200,1403,618,7.6,36.5
3:00:00,0.5,789,-200,2.6,623,36,1146,53,1407,663,7.9,36.8
4:00:00,0.4,825,-200,4.0,709,68,1050,74,1491,813,7.8,36.0
5:00:00,0.6,912,-200,7.0,858,92,923,69,1608,894,6.3,39.9
6:00:00,1,1339,-200,24.8,1425,332,595,131,2264,1495,5.4,44.3
7:00:00,4.6,1355,-200,28.9,1526,333,567,134,2397,1658,5.0,46.6
8:00:00,4.8,1250,-200,21.5,1336,298,632,148,2104,1506,4.6,50.8
9:00:00,4,1105,-200,12.9,1079,-200,788,-200,1774,1168,4.3,45.1
10:00:00,-200,1076,-200,12.2,1055,146,817,-200,1734,993,4.0,53.3
11:00:00,2,1096,-200,13.1,1087,120,801,111,1759,910,2.9,51.0
12:00:00,2,1093,-200,13.3,1094,108,797,110,1769,912,3.4,54.1
13:00:00,2,1027,-200,12.5,1066,109,837,110,1689,814,4.0,53.5
14:00:00,1.9,1026,-200,13.0,1085,124,848,116,1654,1341,4.0,47.5
15:00:00,1.9,1015,-200,12.3,1062,127,877,120,1668,847,3.7,43.4
16:00:00,1.9,1028,-200,15.2,1155,185,832,142,1691,925,3.4,42.8
17:00:00,2.6,1074,-200,19.1,1270,230,776,146,1833,1087,3.7,41.6
18:00:00,3.2,1124,-200,19.7,1289,265,765,153,1863,1132,3.7,41.2
19:00:00,3.4,1111,-200,18.6,1256,261,765,158,1851,1197,3.7,41.3
20:00:00,3.4,1062,-200,16.1,1183,219,794,140,1731,1229,4.4,49.1
21:00:00,2.9,1072,-200,15.0,1148,180,805,127,1683,1171,6.6,66.0
22:00:00,2.7,936,-200,7.3,871,108,990,97,1430,921,10.0,75.1
23:00:00,1.3,988,-200,8.9,937,98,894,91,1543,1008,11.9,77.6
0:00:00,1.3,924,-200,6.6,839,57,957,68,1453,849,12.5,78.2
1:00:00,0.9,839,-200,4.3,725,36,1052,52,1368,668,13.2,68.1
2:00:00,0.6,826,-200,3.2,666,-200,1109,-200,1349,641,13.5,74.4
3:00:00,0.5,853,-200,4.1,716,45,1047,58,1414,707,14.1,72.3
4:00:00,0.5,918,-200,6.0,810,87,936,78,1524,939,13.0,72.7
5:00:00,0.9,890,-200,5.6,791,62,950,61,1489,886,10.4,76.5
6:00:00,0.7,865,-200,4.8,752,65,996,64,1451,837,8.6,80.4
7:00:00,0.6,1003,-200,8.9,937,125,850,81,1622,1005,7.3,59.0
8:00:00,1.3,1123,-200,13.1,1088,157,746,92,1789,1191,6.3,59.5
9:00:00,1.9,1146,-200,14.1,1119,171,746,101,1823,1200,5.4,51.3
10:00:00,2.1,1110,-200,11.2,1021,119,820,96,1724,971,5.1,47.2
11:00:00,1.8,1126,-200,10.0,979,110,849,101,1700,907,4.2,47.9
12:00:00,1.8,1067,-200,9.6,962,95,860,91,1658,802,4.1,49.8
13:00:00,1.6,1008,-200,7.2,866,58,937,68,1573,695,4.1,52.8
14:00:00,1.2,1062,-200,8.6,924,69,892,76,1683,777,3.7,46.7
15:00:00,1.2,1082,-200,9.0,939,76,869,84,1678,818,2.5,40.6
16:00:00,1.4,1042,-200,7.9,897,63,901,76,1605,681,1.8,35.4
17:00:00,1.3,1022,-200,6.2,823,51,964,61,1599,631,2.0,37.2
18:00:00,1.1,1024,-200,6.3,828,46,936,52,1601,641,2.2,34.9
19:00:00,1.1,1048,-200,6.3,828,52,922,59,1618,683,3.1,33.1
20:00:00,1.1,1153,-200,11.2,1022,84,765,89,1806,1013,3.7,34.2
21:00:00,1.8,1195,-200,12.8,1077,130,731,113,1860,1151,4.4,38.1
22:00:00,2.3,1245,-200,13.2,1091,147,734,112,1870,1134,5.8,39.7
23:00:00,2.6,1086,-200,9.2,946,126,847,89,1729,945,7.3,42.2
0:00:00,2,972,-200,5.8,804,47,955,53,1620,734,9.5,42.5
1:00:00,1,880,-200,3.4,677,24,1109,36,1500,554,11.8,43.2
2:00:00,0.6,906,-200,4.1,719,-200,1050,-200,1561,612,12.7,41.7
3:00:00,0.6,879,-200,3.1,658,25,1121,39,1511,564,13.5,42.6
4:00:00,0.5,842,-200,2.2,597,21,1237,33,1444,512,12.3,41.8
5:00:00,0.4,797,-200,1.5,543,25,1466,37,1347,410,10.8,41.5
6:00:00,0.4,796,-200,1.3,526,25,1534,36,1322,392,9.4,42.4
7:00:00,0.4,767,-200,1.2,520,30,1526,42,1287,377,8.3,52.0
8:00:00,0.4,784,-200,1.7,562,42,1460,52,1286,389,7.8,51.6
9:00:00,0.5,811,-200,2.5,622,52,1315,60,1307,432,7.3,56.3
10:00:00,0.6,838,-200,2.5,620,62,1292,74,1325,502,6.7,58.1
11:00:00,0.7,821,-200,2.7,632,67,1295,65,1302,469,6.6,47.3
12:00:00,0.7,793,-200,1.9,579,47,1380,52,1303,427,6.4,45.9
13:00:00,0.6,794,-200,1.8,567,35,1426,40,1306,406,5.3,50.1
14:00:00,0.5,821,-200,2.4,614,45,1309,49,1350,430,3.4,62.7
15:00:00,0.6,849,-200,2.6,628,53,1274,56,1379,453,3.3,51.4
16:00:00,0.8,852,-200,3.0,651,57,1246,59,1387,470,3.7,44.1
17:00:00,0.8,847,-200,2.9,645,71,1245,68,1364,480,2.6,44.5
18:00:00,1,849,-200,3.5,682,67,1215,72,1378,472,3.5,48.6
19:00:00,1,865,-200,3.6,687,75,1191,78,1388,521,2.7,51.0
20:00:00,1,848,-200,3.6,689,65,1180,71,1403,520,2.8,50.1
21:00:00,0.9,807,-200,2.3,606,45,1340,54,1337,440,5.8,50.4
22:00:00,0.7,814,-200,2.6,627,46,1305,57,1351,446,9.7,56.4
23:00:00,0.8,785,-200,2.0,582,33,1377,45,1311,417,12.7,56.7
0:00:00,0.7,748,-200,1.2,515,19,1580,30,1261,381,13.7,57.0
1:00:00,0.5,716,-200,0.7,461,9,1795,16,1235,350,13.7,60.3
2:00:00,0.3,708,-200,0.5,437,-200,1941,-200,1227,334,14.1,52.5
3:00:00,0.3,724,-200,0.5,448,12,1917,18,1256,346,14.5,50.6
4:00:00,-200,748,-200,0.8,477,21,1703,28,1301,380,13.2,47.7
5:00:00,0.3,888,-200,3.5,683,66,1196,62,1483,563,10.5,47.8
6:00:00,0.7,973,-200,7.0,858,137,941,92,1584,779,8.9,50.9
7:00:00,1.5,993,-200,8.7,927,151,886,96,1665,842,8.2,57.7
8:00:00,1.8,929,-200,6.3,825,115,992,87,1561,692,6.7,52.8
9:00:00,1.4,962,-200,7.0,858,118,941,84,1613,779,5.8,53.9
10:00:00,1.5,906,-200,5.5,786,95,1026,73,1538,633,4.9,54.4
11:00:00,1.2,915,-200,5.3,776,86,1029,72,1544,616,4.5,49.0
12:00:00,1.2,928,-200,5.5,787,85,1012,68,1585,606,3.9,50.2
13:00:00,1.3,855,-200,3.8,698,66,1134,62,1449,526,3.4,47.5
14:00:00,1,920,-200,5.4,783,74,1046,70,1550,588,3.3,49.4
15:00:00,1.4,917,-200,6.7,842,108,985,83,1563,674,2.0,48.4
16:00:00,1.6,1072,-200,12.2,1057,150,812,92,1820,885,1.2,50.0
17:00:00,2.7,1000,-200,10.2,985,157,846,103,1726,879,2.1,49.7
18:00:00,2.3,914,-200,6.7,845,93,972,82,1583,703,1.3,45.3
19:00:00,1.5,888,-200,5.7,799,76,1023,74,1531,637,1.3,42.4
20:00:00,1.4,851,-200,4.1,718,57,1134,67,1471,561,2.1,43.1
21:00:00,1,870,-200,4.7,749,64,1096,74,1487,612,5.1,49.7
22:00:00,1.1,883,-200,5.2,773,59,1062,72,1514,621,8.5,43.0
23:00:00,1.2,886,-200,5.1,767,68,1055,79,1532,702,11.5,44.4
0:00:00,1.2,792,-200,2.8,637,31,1249,43,1400,559,12.2,47.9
1:00:00,0.7,754,-200,1.4,535,21,1490,33,1335,435,13.5,50.8
2:00:00,0.5,732,-200,1.0,503,-200,1525,-200,1321,441,14.9,54.8
3:00:00,0.4,770,-200,2.0,586,24,1326,38,1392,527,15.7,56.8
4:00:00,0.4,797,-200,3.0,654,38,1097,51,1450,720,14.7,46.8
5:00:00,0.5,915,-200,7.5,877,92,897,69,1651,937,12.2,42.0
6:00:00,1,1287,-200,24.7,1423,311,610,116,2319,1482,10.3,42.1
7:00:00,4.4,1195,-200,24.8,1424,260,609,119,2244,1489,9.3,39.7
8:00:00,4,1003,-200,10.9,1009,181,823,96,1710,1015,8.3,42.2
9:00:00,2.4,1037,-200,11.9,1046,177,838,109,1763,1004,6.3,45.9
10:00:00,2.1,1114,-200,16.0,1181,180,747,115,1928,1129,6.5,42.5
11:00:00,2.7,1085,-200,15.7,1171,174,767,118,1863,1068,6.0,38.1
12:00:00,2.8,1024,-200,13.1,1087,140,824,118,1745,924,5.1,39.4
13:00:00,2.3,1017,-200,12.2,1057,122,859,112,1698,861,4.7,41.9
14:00:00,2,1053,-200,15.8,1173,189,785,140,1808,981,2.9,40.2
15:00:00,2.6,1065,-200,16.6,1198,169,766,137,1852,1043,5.0,38.4
16:00:00,2.7,1136,-200,18.4,1250,172,722,143,1940,1124,3.9,40.2
17:00:00,3.1,1100,-200,16.7,1202,154,732,148,1856,1004,1.8,41.2
18:00:00,3.1,1143,-200,20.8,1319,192,673,158,2001,1190,1.8,36.8
19:00:00,3.6,1083,-200,15.3,1157,160,742,127,1884,1072,2.3,35.0
20:00:00,2.9,1009,-200,11.5,1034,110,806,109,1763,925,4.4,33.5
21:00:00,2.2,969,-200,10.1,983,97,853,101,1680,862,7.7,32.4
22:00:00,2,1029,-200,10.4,993,124,816,114,1728,969,12.1,33.9
23:00:00,2.1,1064,-200,9.4,956,108,812,104,1770,932,15.0,36.1
0:00:00,1.9,986,-200,6.9,853,61,865,81,1645,794,14.5,38.3
1:00:00,1.4,872,-200,4.0,709,34,1034,51,1522,599,12.9,39.9
2:00:00,0.8,840,-200,3.0,654,-200,1124,-200,1489,614,12.1,41.1
3:00:00,0.6,812,-200,2.6,626,24,1134,40,1471,625,11.3,43.1
4:00:00,0.6,810,-200,2.4,612,27,1163,34,1462,595,11.4,46.0
5:00:00,0.5,936,-200,6.8,849,70,882,61,1640,886,9.1,47.4
6:00:00,1,1244,-200,18.9,1265,176,640,95,2084,1257,8.1,49.1
7:00:00,2.7,1440,-200,30.2,1556,310,517,142,2530,1561,7.7,48.0
8:00:00,5,1180,-200,14.9,1145,221,713,128,1929,1191,7.1,48.0
9:00:00,3.3,1126,-200,12.2,1058,168,765,115,1879,1061,6.3,47.8
10:00:00,2.4,1005,-200,8.3,910,109,881,84,1670,751,6.0,48.1
11:00:00,1.7,1032,-200,9.0,940,102,862,85,1703,733,5.5,47.4
12:00:00,1.7,1087,-200,13.7,1106,129,755,110,1839,906,4.9,48.7
13:00:00,2.4,1090,-200,14.1,1119,117,756,107,1811,902,4.1,49.8
14:00:00,2.2,1072,-200,12.0,1050,112,802,107,1748,836,2.1,48.4
15:00:00,2.2,1101,-200,12.2,1057,122,797,113,1772,863,1.5,49.7
16:00:00,2.3,1111,-200,13.1,1086,114,787,107,1802,824,1.0,49.6
17:00:00,2.6,1048,-200,12.6,1070,111,807,106,1737,842,0.8,48.4
18:00:00,2.3,1197,-200,18.3,1249,158,698,125,1986,1132,1.3,47.2
19:00:00,3.3,1173,-200,17.2,1217,202,695,139,1930,1175,2.0,49.5
20:00:00,3.5,1075,-200,12.9,1079,166,764,117,1798,1111,4.1,50.7
21:00:00,2.5,1067,-200,13.7,1106,143,745,107,1840,1125,7.5,-200
22:00:00,2.5,1060,-200,13.4,1099,122,742,98,1838,1077,9.0,-200
23:00:00,2.4,1081,-200,13.5,1099,113,749,97,1854,1087,9.2,-200
0:00:00,2.5,1017,-200,9.9,975,109,822,95,1722,1014,9.3,-200
1:00:00,2.1,836,-200,4.4,734,53,1035,68,1501,801,9.3,-200
2:00:00,1,831,-200,4.3,727,-200,1038,-200,1522,802,9.7,-200
3:00:00,0.8,804,-200,3.3,668,32,1102,51,1479,753,9.6,-200
4:00:00,-200,798,-200,3.4,677,35,1092,44,1473,696,8.6,-200
5:00:00,0.5,966,-200,9.3,951,123,812,77,1735,996,7.2,-200
6:00:00,1.3,1277,-200,23.4,1388,254,611,100,2241,1513,6.4,49.7
7:00:00,3.6,1335,-200,27.7,1496,300,562,125,2385,1598,6.0,52.9
8:00:00,4.8,1297,-200,22.1,1353,281,588,154,2128,1690,5.5,53.8
9:00:00,3.7,1041,-200,10.0,979,169,837,125,1705,1053,4.9,54.7
10:00:00,1.9,1027,-200,8.9,936,152,867,117,1696,931,4.2,52.3
11:00:00,1.7,1037,-200,9.8,969,127,841,105,1728,865,4.0,51.0
12:00:00,1.9,1014,-200,9.4,954,118,865,103,1697,818,3.7,53.1
13:00:00,1.8,1007,-200,9.8,971,120,866,106,1682,802,3.1,54.1
14:00:00,1.7,998,-200,9.5,958,125,881,107,1657,778,2.6,51.0
15:00:00,1.8,1014,-200,9.5,958,117,878,102,1684,767,0.8,48.7
16:00:00,1.7,1157,-200,15.4,1160,166,738,124,1936,1000,1.2,45.8
17:00:00,2.8,1225,-200,19.4,1281,180,683,133,2082,1143,1.0,48.1
18:00:00,3.6,1131,-200,16.5,1194,172,726,125,1907,1009,0.6,46.6
19:00:00,3.3,1111,-200,14.3,1126,160,754,124,1883,1076,0.8,45.8
20:00:00,2.9,976,-200,8.2,909,103,878,97,1675,830,0.3,43.7
21:00:00,1.7,1016,-200,8.7,929,87,868,94,1724,853,4.1,44.9
22:00:00,1.7,1177,-200,15.2,1156,147,684,120,1983,1310,8.0,46.8
23:00:00,2.8,1013,-200,10.6,999,120,791,105,1751,1119,10.7,48.1
0:00:00,1.8,886,-200,6.0,813,63,936,81,1592,918,11.1,49.0
1:00:00,1,791,-200,3.1,658,30,1140,43,1467,609,10.6,47.4
2:00:00,0.5,762,-200,2.5,618,-200,1214,-200,1431,516,10.3,49.0
3:00:00,0.4,740,-200,1.8,568,19,1259,32,1404,510,10.2,49.1
4:00:00,0.3,775,-200,2.6,628,27,1178,36,1437,554,9.2,49.7
5:00:00,0.4,872,-200,6.5,833,65,947,59,1598,760,6.9,46.5
6:00:00,0.8,1123,-200,14.5,1134,169,711,92,1922,1170,6.0,46.9
7:00:00,2.2,1306,-200,28.8,1522,244,535,121,2450,1545,5.8,45.2
8:00:00,4.4,1237,-200,21.3,1332,274,605,151,2157,1508,5.8,44.8
9:00:00,3.7,1143,-200,14.9,1146,202,701,142,1917,1292,5.4,44.4
10:00:00,2.5,1170,-200,15.6,1168,186,703,141,1949,1287,5.1,43.4
11:00:00,2.5,1116,-200,14.3,1128,153,739,129,1856,1042,4.8,43.8
12:00:00,2.3,1054,-200,12.6,1069,112,785,106,1766,817,4.5,43.2
13:00:00,2,1083,-200,13.4,1097,117,765,125,1810,847,4.3,42.3
14:00:00,2,1078,-200,12.6,1069,109,782,126,1780,806,3.9,39.0
15:00:00,2.1,1104,-200,14.8,1143,133,747,147,1840,896,3.8,37.5
16:00:00,2.4,1170,-200,18.6,1257,185,693,180,1956,1069,3.3,34.2
17:00:00,3.1,1091,-200,16.7,1201,167,738,164,1834,945,3.6,35.6
18:00:00,2.9,1216,-200,20.8,1318,218,673,180,2043,1168,3.4,30.1
19:00:00,3.5,1125,-200,16.0,1179,171,719,153,1921,1065,2.9,27.9
20:00:00,2.9,971,-200,7.6,881,78,916,105,1635,672,5.6,25.9
21:00:00,1.5,1062,-200,10.2,984,84,816,98,1796,842,7.5,28.3
22:00:00,1.7,1140,-200,13.8,1109,110,714,107,1892,1123,10.8,28.8
23:00:00,2.2,1038,-200,10.4,992,87,802,87,1731,1007,12.9,30.1
0:00:00,1.6,935,-200,6.5,836,58,909,80,1604,855,12.2,31.1
1:00:00,1,861,-200,4.3,729,39,1043,62,1528,689,12.0,33.8
2:00:00,0.6,839,-200,3.4,678,-200,1062,-200,1478,622,12.2,36.6
3:00:00,0.6,850,-200,3.9,703,38,1021,54,1511,658,12.0,39.0
4:00:00,0.6,817,-200,3.0,651,41,1109,56,1472,628,10.5,42.8
5:00:00,0.5,825,-200,3.2,667,47,1079,62,1475,659,8.7,38.9
6:00:00,0.5,921,-200,5.6,792,72,943,72,1595,799,7.8,36.4
7:00:00,0.9,1031,-200,9.1,945,100,806,86,1697,964,7.2,36.4
8:00:00,1.4,1092,-200,9.7,967,104,801,99,1774,910,7.1,37.7
9:00:00,1.6,1095,-200,8.6,923,109,843,98,1736,999,7.1,38.9
10:00:00,1.6,1097,-200,9.6,964,103,822,102,1743,853,7.2,37.5
11:00:00,1.7,1101,-200,9.8,972,75,819,84,1714,752,6.9,35.2
12:00:00,1.7,1060,-200,10.3,991,72,833,83,1718,778,7.0,33.9
13:00:00,1.5,-200,-200,-200.0,-200,56,-200,68,-200,-200,7.1,38.8
14:00:00,1.2,-200,-200,-200.0,-200,51,-200,63,-200,-200,6.9,34.4
15:00:00,1.2,-200,-200,-200.0,-200,52,-200,65,-200,-200,6.0,22.4
16:00:00,1.1,-200,-200,-200.0,-200,46,-200,63,-200,-200,6.4,18.6
17:00:00,1,-200,-200,-200.0,-200,44,-200,56,-200,-200,6.1,17.2
18:00:00,1.1,-200,-200,-200.0,-200,72,-200,77,-200,-200,5.9,17.3
19:00:00,1.6,-200,-200,-200.0,-200,88,-200,91,-200,-200,6.0,18.7
20:00:00,1.7,-200,-200,-200.0,-200,56,-200,70,-200,-200,6.6,18.2
21:00:00,1.4,-200,-200,-200.0,-200,82,-200,95,-200,-200,8.7,20.3
22:00:00,1.7,-200,-200,-200.0,-200,125,-200,113,-200,-200,10.5,24.7
23:00:00,2.4,-200,-200,-200.0,-200,144,-200,109,-200,-200,11.4,29.8
0:00:00,2.3,-200,-200,-200.0,-200,54,-200,65,-200,-200,12.7,36.8
1:00:00,1.2,-200,-200,-200.0,-200,48,-200,60,-200,-200,13.3,39.4
2:00:00,1,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,13.9,43.5
3:00:00,1.4,-200,-200,-200.0,-200,41,-200,62,-200,-200,13.6,45.6
4:00:00,-200,-200,-200,-200.0,-200,40,-200,60,-200,-200,-200,49.4
5:00:00,1,-200,-200,-200.0,-200,48,-200,65,-200,-200,-200,50.1
6:00:00,0.9,-200,-200,-200.0,-200,44,-200,55,-200,-200,-200,51.5
7:00:00,0.8,-200,-200,-200.0,-200,59,-200,66,-200,-200,-200,57.5
8:00:00,1,-200,-200,-200.0,-200,59,-200,67,-200,-200,-200,64.8
9:00:00,1.2,-200,-200,-200.0,-200,53,-200,64,-200,-200,-200,68.9
10:00:00,1.2,-200,-200,-200.0,-200,42,-200,59,-200,-200,-200,64.9
11:00:00,1,-200,-200,-200.0,-200,43,-200,59,-200,-200,-200,65.3
12:00:00,1,-200,-200,-200.0,-200,23,-200,36,-200,-200,-200,64.0
13:00:00,0.6,-200,-200,-200.0,-200,22,-200,35,-200,-200,-200,61.7
14:00:00,0.7,-200,-200,-200.0,-200,37,-200,54,-200,-200,-200,58.8
15:00:00,0.8,-200,-200,-200.0,-200,53,-200,71,-200,-200,-200,54.1
16:00:00,1.1,-200,-200,-200.0,-200,68,-200,86,-200,-200,-200,50.8
17:00:00,1.4,-200,-200,-200.0,-200,125,-200,114,-200,-200,-200,47.2
18:00:00,2.8,-200,-200,-200.0,-200,96,-200,105,-200,-200,-200,44.4
19:00:00,2.5,-200,-200,-200.0,-200,75,-200,87,-200,-200,-200,45.5
20:00:00,1.6,-200,-200,-200.0,-200,74,-200,85,-200,-200,-200,44.8
21:00:00,1.4,-200,-200,-200.0,-200,92,-200,91,-200,-200,-200,48.9
22:00:00,2.3,-200,-200,-200.0,-200,136,-200,108,-200,-200,-200,40.3
23:00:00,4.2,-200,-200,-200.0,-200,119,-200,99,-200,-200,-200,36.7
0:00:00,3,-200,-200,-200.0,-200,76,-200,83,-200,-200,-200,39.5
1:00:00,2.2,-200,-200,-200.0,-200,21,-200,36,-200,-200,-200,41.3
2:00:00,0.6,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,43.8
3:00:00,0.3,732,-200,1.5,544,15,1353,24,1367,466,-200,47.6
4:00:00,0.3,809,-200,3.5,681,52,1108,43,1463,609,-200,51.2
5:00:00,0.5,934,-200,8.3,911,85,857,64,1639,863,-200,52.6
6:00:00,1.3,1132,-200,17.3,1220,177,691,91,1910,1203,-200,57.8
7:00:00,2.5,1221,-200,23.3,1386,232,626,109,2138,1412,-200,66.7
8:00:00,3.7,1024,-200,13.8,1111,201,770,110,1753,1069,-200,66.8
9:00:00,2.5,938,-200,10.2,987,134,862,111,1597,817,-200,62.9
10:00:00,1.8,869,-200,7.9,897,104,965,106,1480,649,-200,67.5
11:00:00,1.5,846,-200,8.8,930,89,947,104,1467,598,-200,60.9
12:00:00,1.5,838,-200,7.2,868,66,1005,76,1454,540,-200,63.4
13:00:00,1.2,875,-200,8.3,912,85,978,84,1504,601,-200,64.2
14:00:00,1.4,907,-200,9.6,961,105,920,102,1564,668,-200,53.1
15:00:00,1.6,889,-200,9.0,939,99,920,102,1492,647,-200,40.1
16:00:00,1.6,969,-200,12.4,1064,132,834,124,1645,816,-200,30.0
17:00:00,2.2,1051,-200,15.3,1157,186,760,147,1787,963,-200,20.7
18:00:00,3,1043,-200,16.1,1181,174,736,138,1813,1010,-200,19.9
19:00:00,3,1043,-200,14.1,1121,149,736,126,1793,967,-200,18.1
20:00:00,2.7,1007,-200,11.4,1027,114,798,112,1737,904,-200,18.0
21:00:00,2.1,966,-200,9.5,959,92,838,95,1686,852,-200,20.4
22:00:00,1.6,920,-200,7.4,875,75,915,80,1594,744,-200,25.1
23:00:00,1.3,889,-200,6.4,831,74,956,79,1570,760,-200,31.4
0:00:00,1.1,825,-200,4.1,715,35,1062,49,1462,613,-200,36.2
1:00:00,0.7,758,-200,1.9,580,22,1215,36,1374,531,-200,39.6
2:00:00,0.4,735,-200,1.4,533,-200,1338,-200,1350,493,-200,42.0
3:00:00,0.2,719,-200,1.2,522,24,1385,40,1343,509,-200,45.9
4:00:00,0.2,757,-200,2.2,596,30,1236,37,1381,560,-200,47.9
