Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2
15:52:00,1.718,0.080,243.540,7.000,0.000,0.000
15:53:00,1.714,0.078,243.060,7.000,0.000,0.000
15:54:00,1.710,0.078,243.020,7.000,0.000,0.000
15:55:00,1.708,0.080,243.360,7.000,0.000,0.000
15:56:00,1.712,0.080,243.590,7.000,0.000,0.000
15:57:00,1.714,0.078,242.780,7.000,0.000,0.000
15:58:00,1.698,0.074,242.170,6.800,0.000,0.000
15:59:00,1.686,0.074,241.860,6.800,0.000,0.000
16:00:00,1.680,0.074,242.310,6.800,0.000,0.000
16:01:00,1.686,0.000,242.170,6.600,0.000,0.000
16:02:00,1.628,0.000,242.810,6.600,0.000,0.000
16:03:00,1.622,0.000,242.320,6.600,0.000,0.000
16:04:00,1.616,0.000,241.700,6.600,0.000,0.000
16:05:00,1.610,0.000,241.610,6.600,0.000,0.000
16:06:00,1.608,0.000,242.050,6.600,0.000,0.000
16:07:00,1.614,0.000,241.850,6.800,0.000,0.000
16:08:00,1.662,0.106,242.080,7.000,0.000,0.000
16:09:00,1.730,0.100,242.310,7.000,0.000,0.000
16:10:00,1.734,0.094,242.450,7.000,0.000,0.000
16:11:00,1.734,0.098,243.340,7.000,0.000,0.000
16:12:00,1.742,0.100,243.830,7.200,0.000,0.000
16:13:00,1.748,0.102,244.050,7.000,0.000,0.000
16:14:00,1.748,0.106,243.760,7.000,0.000,0.000
16:15:00,1.738,0.110,242.940,7.000,0.000,0.000
16:16:00,1.720,0.110,242.900,7.000,0.000,0.000
16:17:00,1.720,0.112,243.160,7.000,0.000,0.000
16:18:00,1.722,0.104,241.450,7.000,0.000,0.000
16:19:00,1.700,0.104,241.530,7.000,0.000,0.000
16:20:00,1.700,0.110,242.570,7.000,0.000,0.000
16:21:00,1.714,0.114,243.740,7.000,0.000,0.000
16:22:00,1.728,0.054,243.830,6.800,0.000,0.000
16:23:00,1.696,0.000,244.220,6.600,0.000,0.000
16:24:00,1.648,0.000,244.630,6.600,0.000,0.000
16:25:00,1.646,0.000,244.540,6.600,0.000,0.000
16:26:00,1.646,0.000,244.510,6.600,0.000,0.000
16:27:00,1.646,0.000,243.930,6.600,0.000,0.000
16:28:00,1.638,0.000,244.370,6.600,0.000,0.000
16:29:00,1.644,0.000,244.020,6.600,0.000,0.000
16:30:00,1.638,0.000,244.300,6.600,0.000,0.000
16:31:00,1.642,0.058,244.710,7.000,0.000,0.000
16:32:00,1.720,0.082,244.040,7.000,0.000,0.000
16:33:00,1.714,0.462,242.340,10.000,0.000,0.000
16:34:00,2.332,0.582,241.140,11.000,0.000,0.000
16:35:00,2.544,0.578,241.320,11.000,0.000,0.000
16:36:00,2.536,0.582,241.440,11.200,0.000,0.000
16:37:00,2.622,0.576,240.880,11.200,0.000,0.000
16:38:00,2.600,0.580,240.890,11.000,0.000,0.000
16:39:00,2.550,0.576,241.180,10.800,0.000,0.000
16:40:00,2.522,0.576,240.960,10.800,0.000,0.000
16:41:00,2.518,0.000,242.200,6.600,0.000,0.000
16:42:00,1.628,0.302,242.020,9.200,0.000,0.000
16:43:00,2.154,0.474,241.380,10.600,0.000,0.000
16:44:00,2.462,0.472,241.200,10.400,0.000,0.000
16:45:00,2.456,0.514,242.550,11.000,0.000,0.000
16:46:00,2.558,0.646,242.590,11.600,0.000,0.000
16:47:00,2.714,0.636,241.560,11.600,0.000,0.000
16:48:00,2.682,0.498,241.910,10.600,0.000,0.000
16:49:00,2.466,0.510,241.240,10.400,0.000,0.000
16:50:00,2.400,0.598,241.130,11.000,0.000,0.000
16:51:00,2.578,0.586,241.000,11.000,0.000,0.000
16:52:00,2.554,0.110,242.440,7.000,0.000,0.000
16:53:00,1.724,0.108,242.070,7.200,0.000,0.000
16:54:00,1.748,0.104,241.950,7.400,0.000,0.000
16:55:00,1.828,0.102,241.550,8.000,0.000,0.000
16:56:00,1.926,0.096,240.360,7.800,0.000,0.000
16:57:00,1.908,0.092,239.690,7.800,0.000,0.000
16:58:00,1.898,0.094,239.960,7.800,0.000,0.000
16:59:00,1.868,0.088,239.070,8.000,0.000,0.000
17:00:00,1.946,0.000,240.260,7.400,0.000,0.000
17:01:00,1.804,0.000,240.630,7.200,0.000,0.000
17:02:00,1.764,0.000,239.650,7.200,0.000,0.000
17:03:00,1.752,0.000,239.100,7.200,0.000,0.000
17:04:00,1.744,0.000,239.720,7.200,0.000,0.000
17:05:00,1.752,0.000,238.260,7.200,0.000,0.000
17:06:00,1.732,0.000,238.490,7.200,0.000,0.000
17:07:00,1.736,0.000,238.750,7.200,0.000,0.000
17:08:00,1.746,0.000,238.410,7.200,0.000,0.000
17:09:00,1.742,0.000,239.920,7.200,0.000,0.000
17:10:00,1.762,0.000,239.330,7.600,0.000,0.000
17:11:00,1.854,0.000,239.330,8.000,0.000,0.000
17:12:00,1.934,0.060,238.750,9.400,0.000,0.000
17:13:00,2.240,0.062,238.750,10.600,0.000,0.000
17:14:00,2.528,0.058,238.250,11.600,0.000,0.000
17:15:00,2.804,0.056,237.880,12.200,0.000,0.000
17:16:00,2.932,0.064,238.390,12.800,0.000,0.000
17:17:00,3.046,0.058,237.870,12.200,0.000,0.000
17:18:00,2.908,0.058,238.090,11.000,0.000,0.000
17:19:00,2.618,0.054,237.110,11.400,0.000,0.000
17:20:00,2.706,0.052,237.910,11.600,0.000,0.000
17:21:00,2.770,0.000,238.960,10.400,0.000,0.000
17:22:00,2.492,0.000,239.130,8.000,0.000,0.000
17:23:00,1.950,0.000,239.570,8.000,0.000,0.000
17:24:00,1.956,0.122,239.480,8.600,0.000,0.000
17:25:00,2.068,0.108,239.940,8.400,0.000,0.000
17:26:00,2.036,0.094,240.220,7.800,0.000,0.000
17:27:00,1.876,0.090,238.990,7.600,0.000,0.000
17:28:00,1.828,0.088,238.350,7.600,0.000,0.000
17:29:00,1.818,0.210,238.180,9.200,0.000,0.000
17:30:00,2.186,0.086,238.540,8.200,0.000,0.000
17:31:00,1.982,0.086,238.530,8.200,0.000,0.000
17:32:00,1.978,0.084,238.410,8.200,0.000,0.000
17:33:00,1.970,0.086,238.790,8.200,0.000,0.000
17:34:00,1.974,0.090,239.700,8.200,0.000,0.000
17:35:00,1.988,0.086,239.310,8.200,0.000,0.000
17:36:00,1.984,0.290,238.640,10.000,0.000,0.000
17:37:00,2.316,0.566,237.690,12.200,0.000,0.000
17:38:00,2.812,0.522,237.550,12.000,0.000,0.000
17:39:00,2.776,0.440,237.970,11.600,0.000,0.000
17:40:00,2.722,0.248,238.130,10.400,0.000,0.000
17:41:00,2.392,0.000,238.850,7.800,0.000,0.000
17:42:00,1.890,0.000,239.300,7.800,0.000,0.000
17:43:00,1.896,0.000,239.380,8.200,0.000,0.000
17:44:00,1.952,0.078,239.380,8.200,0.000,1.000
17:45:00,1.978,0.080,239.440,8.000,0.000,2.000
17:46:00,1.912,0.080,239.060,7.400,0.000,1.000
17:47:00,1.800,0.078,238.540,7.600,0.000,1.000
17:48:00,1.818,0.080,239.220,7.800,0.000,2.000
17:49:00,1.870,0.076,238.400,7.800,0.000,1.000
17:50:00,1.858,0.078,238.830,7.800,0.000,1.000
17:51:00,1.868,0.154,238.950,8.200,0.000,2.000
17:52:00,1.942,0.182,238.900,9.400,0.000,1.000
17:53:00,2.252,0.178,238.020,10.800,0.000,2.000
17:54:00,2.604,0.180,238.250,11.000,0.000,1.000
17:55:00,2.652,0.176,237.650,11.200,0.000,1.000
17:56:00,2.654,0.174,237.320,11.000,0.000,2.000
17:57:00,2.646,0.176,236.820,10.000,0.000,1.000
17:58:00,2.384,0.192,237.440,10.000,0.000,1.000
17:59:00,2.394,0.178,237.250,11.800,0.000,2.000
18:00:00,2.786,0.128,236.520,11.400,0.000,1.000
18:01:00,2.728,0.074,237.630,10.800,0.000,1.000
18:02:00,2.606,0.184,238.250,10.400,0.000,2.000
18:03:00,2.496,0.276,237.150,11.600,0.000,1.000
18:04:00,2.778,0.212,236.560,11.000,0.000,1.000
18:05:00,2.598,0.202,237.330,11.000,0.000,1.000
18:06:00,2.604,0.204,237.600,11.000,0.000,1.000
18:07:00,2.610,0.200,236.910,11.000,0.000,2.000
18:08:00,2.594,0.196,235.980,10.800,0.000,1.000
18:09:00,2.582,0.194,235.920,11.600,0.000,1.000
18:10:00,2.770,0.138,235.490,11.800,0.000,1.000
18:11:00,2.814,0.076,235.870,11.800,0.000,0.000
18:12:00,2.782,0.078,235.620,11.000,0.000,0.000
18:13:00,2.620,0.076,234.670,10.600,0.000,0.000
18:14:00,2.510,0.072,233.770,10.800,0.000,0.000
18:15:00,2.520,0.070,233.330,11.200,0.000,0.000
18:16:00,2.650,0.078,233.580,11.400,0.000,0.000
18:17:00,2.684,0.000,233.950,11.000,0.000,0.000
18:18:00,2.580,0.054,232.740,10.800,0.000,0.000
18:19:00,2.550,0.052,233.240,10.800,0.000,0.000
18:20:00,2.558,0.048,235.790,11.200,0.000,0.000
18:21:00,2.678,0.000,236.110,10.000,0.000,0.000
18:22:00,2.396,0.000,236.130,10.200,0.000,0.000
18:23:00,2.442,0.000,236.900,10.400,0.000,0.000
18:24:00,2.464,0.000,237.350,10.400,0.000,0.000
18:25:00,2.472,0.000,237.440,9.600,0.000,0.000
18:26:00,2.292,0.048,237.910,7.800,0.000,0.000
18:27:00,1.880,0.046,238.460,7.800,0.000,0.000
18:28:00,1.876,0.046,237.840,7.200,0.000,0.000
18:29:00,1.708,0.048,236.880,7.000,0.000,0.000
18:30:00,1.696,0.048,236.400,7.000,0.000,0.000
18:31:00,1.688,0.000,237.410,6.200,0.000,0.000
18:32:00,1.486,0.054,236.530,8.800,0.000,0.000
18:33:00,2.080,0.054,236.730,9.200,0.000,0.000
18:34:00,2.214,0.052,236.500,9.200,0.000,0.000
