Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH
5:00:00,-200,909,-200,6.5,834,82,1031,60,1527,763,14.2,43.1
6:00:00,0.5,1108,-200,14.2,1123,167,804,83,1801,1111,14.2,41.3
7:00:00,1.6,1252,-200,22.7,1369,248,681,129,2120,1390,14.0,43.8
8:00:00,3.6,1175,-200,16.3,1188,213,790,137,1901,1251,13.5,42.6
9:00:00,2.2,1111,-200,14.1,1120,161,839,121,1790,1141,12.3,47.1
10:00:00,1.6,1044,-200,12.6,1069,144,889,123,1683,942,11.4,47.8
11:00:00,1.4,1018,-200,13.1,1088,127,909,120,1677,795,10.8,45.5
12:00:00,1.4,1060,-200,14.2,1122,116,863,119,1721,836,11.0,41.1
13:00:00,1.5,1071,-200,13.8,1110,124,864,121,1733,847,9.5,36.6
14:00:00,1.3,1006,-200,12.1,1054,115,921,111,1636,769,8.8,26.2
15:00:00,1.2,1104,-200,15.7,1171,150,827,128,1803,968,8.0,21.8
16:00:00,1.8,1196,-200,21.4,1336,221,739,159,1971,1157,7.6,17.9
17:00:00,3,1243,-200,25.0,1429,227,687,161,2093,1367,7.1,18.2
18:00:00,3.5,1124,-200,16.6,1199,156,794,116,1858,1101,7.1,22.8
19:00:00,2.4,1020,-200,10.7,1003,97,904,96,1716,916,6.7,19.5
20:00:00,1.1,1035,-200,7.5,878,78,977,69,1694,825,5.1,17.9
21:00:00,0.8,986,-200,5.3,781,60,1063,58,1633,693,4.3,20.9
22:00:00,0.4,1017,-200,6.5,834,61,986,59,1676,734,5.3,30.0
23:00:00,0.6,922,-200,4.7,750,46,1085,45,1585,685,5.7,43.4
0:00:00,0.3,830,-200,2.9,644,17,1235,23,1487,524,6.8,50.4
1:00:00,-200,805,-200,2.0,583,18,1339,26,1494,527,6.9,50.4
2:00:00,-200,760,-200,1.1,505,-200,1527,-200,1413,452,8.0,48.0
3:00:00,-200,783,-200,1.3,529,16,1437,24,1435,466,9.3,49.6
4:00:00,-200,854,-200,2.4,613,39,1272,41,1515,565,10.2,48.0
5:00:00,0.1,985,-200,6.1,816,107,987,65,1677,799,11.0,50.6
6:00:00,0.3,1225,-200,12.5,1067,190,760,94,1922,1102,11.3,53.2
7:00:00,1.4,1313,-200,19.5,1283,236,671,100,2180,1299,12.2,50.9
8:00:00,2.7,1199,-200,15.2,1156,227,758,103,1958,1272,11.9,56.1
9:00:00,2.3,1182,-200,12.0,1051,211,829,89,1870,1206,10.3,55.5
10:00:00,1.8,1173,-200,12.4,1063,201,814,86,1905,1218,8.2,54.2
11:00:00,1.6,1259,-200,15.9,1178,191,722,89,2060,1367,7.9,52.9
12:00:00,1.9,1263,-200,15.7,1171,192,759,88,2029,1290,8.3,50.8
13:00:00,2.5,1156,-200,13.5,1100,143,800,73,1884,1175,8.2,47.4
14:00:00,1.6,1167,-200,12.4,1065,148,808,78,1886,1139,8.3,43.2
15:00:00,1.5,1278,-200,17.1,1213,183,733,95,2041,1293,6.7,41.9
16:00:00,2.5,1342,-200,22.0,1351,216,657,109,2201,1419,6.4,36.0
17:00:00,3.6,1353,-200,19.9,1292,184,683,95,2178,1326,4.9,34.1
18:00:00,3.5,1501,-200,27.9,1501,248,588,101,2486,1517,4.8,30.6
19:00:00,4.8,1355,-200,19.7,1289,221,678,88,2158,1391,3.3,28.5
20:00:00,3.7,1230,-200,15.7,1169,159,737,77,2020,1275,2.4,28.3
21:00:00,2.1,1148,-200,12.0,1048,136,822,75,1883,1168,3.4,29.4
22:00:00,1.6,1171,-200,13.1,1088,168,822,81,1889,1132,4.2,34.1
23:00:00,2.2,1021,-200,9.2,949,95,927,57,1764,977,3.5,42.1
0:00:00,0.8,964,-200,7.5,877,70,958,49,1692,942,3.5,35.6
1:00:00,-200,887,-200,4.9,758,43,1094,38,1622,804,4.0,30.0
2:00:00,-200,885,-200,5.2,773,-200,1051,-200,1641,805,4.5,37.3
3:00:00,-200,830,-200,3.2,662,30,1217,31,1556,704,5.6,40.8
4:00:00,-200,792,-200,2.4,611,22,1280,23,1529,657,7.5,43.3
5:00:00,-200,813,-200,2.8,639,25,1267,22,1538,655,8.9,45.3
6:00:00,-200,890,-200,3.9,703,48,1145,33,1601,751,10.6,44.0
7:00:00,-200,984,-200,6.9,854,73,964,43,1751,885,12.3,44.8
8:00:00,-200,1043,-200,8.5,920,95,925,53,1777,955,12.2,47.7
9:00:00,-200,1054,-200,8.9,936,86,915,54,1791,962,10.5,46.7
10:00:00,-200,1063,-200,8.8,930,102,925,62,1749,957,8.7,-200
11:00:00,-200,978,-200,7.4,873,80,1003,53,1669,788,7.9,-200
12:00:00,-200,887,-200,4.7,748,36,1141,34,1560,596,7.6,-200
13:00:00,-200,887,-200,4.8,754,32,1164,30,1523,560,6.5,-200
14:00:00,-200,977,-200,6.8,850,46,1035,37,1645,701,5.9,-200
15:00:00,-200,1043,-200,8.9,934,61,929,47,1707,811,5.2,-200
16:00:00,-200,1010,-200,8.1,902,59,966,44,1676,724,5.2,-200
17:00:00,-200,1094,-200,10.5,996,76,876,53,1807,864,4.9,-200
18:00:00,-200,1223,-200,14.8,1142,145,778,88,1965,1084,5.1,-200
19:00:00,-200,1109,-200,11.8,1042,140,834,95,1888,998,4.0,-200
20:00:00,-200,1026,-200,8.7,927,102,915,82,1781,878,3.7,-200
21:00:00,-200,1036,-200,8.7,928,89,914,59,1787,909,4.5,-200
22:00:00,-200,963,-200,6.9,853,62,995,43,1732,789,4.7,-200
23:00:00,-200,996,-200,7.3,868,69,957,51,1741,857,3.9,-200
0:00:00,-200,999,-200,6.9,853,63,951,49,1756,885,5.7,-200
1:00:00,-200,893,-200,4.6,741,31,1056,36,1664,743,6.1,-200
2:00:00,-200,730,-200,1.3,530,-200,1517,-200,1362,445,9.0,-200
3:00:00,-200,753,-200,1.7,562,17,1420,24,1414,454,10.7,-200
4:00:00,-200,825,-200,3.2,663,61,1203,58,1504,610,11.1,-200
5:00:00,-200,1012,-200,10.1,982,184,882,73,1796,1024,11.9,-200
6:00:00,-200,1221,-200,19.9,1293,248,688,74,2144,1316,11.4,-200
7:00:00,-200,1215,-200,20.2,1303,220,694,97,2180,1358,11.3,-200
8:00:00,-200,1234,-200,20.8,1318,243,714,108,2108,2202,11.0,-200
9:00:00,-200,1138,-200,15.1,1152,164,798,93,1877,1947,10.3,-200
10:00:00,-200,987,-200,10.9,1009,-200,914,-200,1697,1227,8.4,-200
11:00:00,-200,980,-200,11.1,1019,-200,921,-200,1720,950,8.3,-200
12:00:00,-200,966,-200,12.1,1054,-200,885,-200,1742,917,8.1,-200
13:00:00,-200,905,-200,8.6,923,-200,1025,-200,1582,707,7.7,-200
14:00:00,-200,903,-200,9.7,968,-200,992,-200,1565,740,7.0,-200
15:00:00,-200,914,-200,11.0,1014,-200,988,-200,1597,775,6.6,-200
16:00:00,-200,1050,-200,16.6,1199,-200,849,-200,1781,1035,6.4,-200
17:00:00,-200,1043,-200,14.7,1139,-200,876,-200,1756,1001,6.0,-200
18:00:00,-200,1125,-200,19.5,1283,-200,792,-200,1899,1101,4.4,-200
19:00:00,-200,1058,-200,14.5,1134,-200,855,-200,1797,1034,4.0,-200
20:00:00,-200,951,-200,7.8,892,-200,1015,-200,1611,786,3.7,-200
21:00:00,-200,944,-200,7.8,891,-200,1016,-200,1593,844,2.6,-200
22:00:00,-200,959,-200,7.8,892,-200,996,-200,1616,866,3.2,-200
23:00:00,-200,974,-200,8.5,919,-200,976,-200,1638,909,3.6,-200
0:00:00,-200,880,-200,5.7,799,-200,1097,-200,1533,724,1.8,-200
1:00:00,-200,853,-200,4.5,740,-200,1146,-200,1526,715,2.4,-200
2:00:00,-200,912,-200,5.6,795,-200,1042,-200,1564,827,4.6,-200
3:00:00,-200,863,-200,4.6,745,-200,1098,-200,1496,786,8.2,-200
4:00:00,-200,729,-200,1.2,520,-200,1570,-200,1318,445,10.5,-200
5:00:00,-200,830,-200,3.4,674,-200,1246,-200,1459,607,11.1,-200
6:00:00,-200,1198,-200,17.0,1209,-200,779,-200,2058,1213,11.1,-200
7:00:00,-200,971,-200,10.0,977,-200,921,-200,1667,910,12.4,59.3
8:00:00,-200,885,-200,6.0,812,-200,1100,-200,1495,675,12.9,59.3
9:00:00,-200,862,-200,5.7,798,-200,1148,-200,1456,582,11.4,48.6
10:00:00,-200,892,-200,6.9,853,-200,1080,-200,1509,666,9.2,57.0
11:00:00,-200,933,-200,9.5,960,-200,994,-200,1577,726,7.8,56.1
12:00:00,-200,975,-200,11.1,1017,-200,930,-200,1668,801,7.2,53.3
13:00:00,-200,927,-200,8.1,905,-200,1016,-200,1554,711,6.0,41.8
14:00:00,-200,993,-200,10.2,985,-200,950,-200,1680,790,5.3,30.5
15:00:00,-200,1053,-200,13.3,1093,-200,873,-200,1749,924,4.2,27.2
16:00:00,2.7,1116,-200,16.6,1198,-200,811,-200,1863,1045,3.4,24.5
17:00:00,3.6,1097,-200,16.9,1206,-200,813,-200,1867,1088,3.0,22.5
18:00:00,3.3,1116,-200,17.5,1226,-200,792,-200,1938,1038,3.2,22.8
19:00:00,3.6,1057,-200,13.1,1087,-200,871,-200,1769,981,3.3,20.5
20:00:00,2.9,973,-200,9.2,949,-200,987,-200,1615,820,4.5,20.3
21:00:00,1.9,1016,-200,10.0,977,-200,951,-200,1652,948,3.1,23.0
22:00:00,2,1120,-200,13.1,1088,-200,849,-200,1785,1067,4.2,29.0
23:00:00,2.9,1076,-200,12.9,1080,-200,846,-200,1787,1070,3.4,39.6
0:00:00,2.7,937,-200,7.8,890,-200,970,-200,1625,877,3.9,43.1
1:00:00,1.5,980,-200,9.2,948,-200,888,-200,1702,1028,4.3,44.5
2:00:00,1.6,937,-200,6.9,853,-200,962,-200,1604,969,5.6,47.6
3:00:00,1.3,852,-200,4.5,739,37,1095,63,1525,837,5.5,52.9
4:00:00,0.7,858,-200,4.9,757,57,1066,71,1542,904,5.1,56.3
5:00:00,0.7,963,-200,7.9,894,131,942,91,1702,1065,5.5,59.8
6:00:00,1.2,966,-200,7.4,874,171,969,95,1682,999,5.5,62.6
7:00:00,1.5,983,-200,8.0,901,187,954,96,1691,986,5.0,64.6
8:00:00,1.5,990,-200,7.6,881,133,985,81,1685,874,5.2,66.9
9:00:00,1.6,891,-200,5.3,780,87,1110,68,1543,689,5.3,66.4
10:00:00,1.1,883,-200,5.3,778,61,1130,57,1545,608,5.0,66.5
11:00:00,1.1,914,-200,8.0,900,86,1010,68,1596,706,5.1,64.1
12:00:00,1.4,896,-200,8.4,917,83,1017,72,1577,704,6.4,58.1
13:00:00,1.4,841,-200,6.0,811,61,1135,62,1463,609,10.3,51.8
14:00:00,1,926,-200,7.3,868,80,1048,75,1599,687,11.3,39.0
15:00:00,1.3,1133,-200,10.2,984,110,838,92,1897,976,9.8,31.8
16:00:00,1.9,1042,-200,9.0,939,108,917,89,1744,860,9.5,28.9
17:00:00,1.7,1124,-200,14.0,1118,134,793,105,1915,1021,9.9,28.2
18:00:00,2.3,1157,-200,16.1,1183,133,738,111,1970,1079,9.9,25.9
19:00:00,2.4,989,-200,8.2,906,118,954,102,1681,826,6.9,23.4
20:00:00,1.8,841,-200,3.8,699,17,1123,30,1508,558,4.8,21.4
21:00:00,0.6,916,-200,5.6,791,26,1007,43,1588,679,4.7,22.6
22:00:00,0.8,1008,-200,8.0,900,55,907,67,1681,850,5.0,25.7
23:00:00,1.7,895,-200,5.6,792,39,975,58,1574,733,5.6,35.2
0:00:00,1.1,810,-200,3.8,702,15,1093,24,1529,612,7.0,39.2
1:00:00,0.6,968,-200,6.6,840,47,891,58,1727,788,7.1,43.0
2:00:00,1.1,922,-200,7.0,859,-200,871,-200,1739,728,6.4,46.8
3:00:00,1.1,892,-200,5.2,773,49,926,62,1660,724,5.3,51.5
4:00:00,1,806,-200,2.4,615,21,1172,34,1525,543,6.3,55.3
5:00:00,0.5,827,-200,3.1,659,33,1115,46,1552,616,8.6,57.8
6:00:00,0.7,881,-200,5.2,776,63,1037,62,1623,677,10.0,56.2
7:00:00,1,877,-200,5.9,808,73,1011,70,1614,723,9.4,52.2
8:00:00,1.2,784,-200,2.8,638,51,1314,54,1412,529,9.2,59.4
9:00:00,0.7,806,-200,3.4,675,61,1270,61,1414,528,8.7,62.3
10:00:00,0.9,775,-200,3.0,653,52,1349,53,1365,491,8.9,64.0
11:00:00,0.8,773,-200,3.4,676,49,1331,49,1374,489,8.6,60.3
12:00:00,0.8,734,-200,2.3,603,40,1471,48,1303,450,9.0,56.5
13:00:00,0.5,757,-200,2.7,635,36,1445,45,1345,451,9.2,50.6
14:00:00,0.5,817,-200,3.6,688,51,1299,60,1435,512,8.8,45.4
15:00:00,0.7,815,-200,4.2,720,56,1225,59,1418,525,8.8,39.6
16:00:00,0.9,844,-200,4.9,757,71,1186,67,1445,556,8.7,34.7
17:00:00,1,880,-200,5.9,807,79,1123,72,1510,599,8.6,34.4
18:00:00,1.2,906,-200,6.6,838,117,1084,88,1547,694,8.5,35.0
19:00:00,1.3,904,-200,7.6,882,127,1048,94,1549,744,8.1,31.4
20:00:00,1.6,877,-200,7.0,858,118,1080,89,1535,724,7.8,29.2
21:00:00,1.4,918,-200,7.5,879,130,1030,96,1569,804,7.1,29.5
22:00:00,1.7,930,-200,8.4,914,131,991,98,1631,862,7.0,30.2
23:00:00,1.7,870,-200,7.0,858,102,1061,95,1557,811,7.5,38.4
0:00:00,1.4,793,-200,3.9,703,48,1222,64,1439,627,7.0,43.2
1:00:00,0.8,760,-200,2.6,626,22,1263,38,1386,575,7.6,43.6
2:00:00,0.4,733,-200,2.0,588,-200,1281,-200,1394,589,8.3,47.6
3:00:00,0.3,726,-200,2.1,591,22,1263,34,1386,579,12.4,50.9
4:00:00,-200,732,-200,2.4,613,44,1273,40,1413,605,13.9,55.6
5:00:00,0.5,933,-200,9.6,962,167,867,76,1705,974,14.4,58.3
6:00:00,1.5,1061,-200,15.4,1162,220,777,90,1898,1132,14.8,60.8
7:00:00,2.6,1201,-200,25.0,1428,285,664,118,2249,1378,15.1,55.5
8:00:00,4.3,1065,-200,15.1,1151,272,801,118,1894,1160,15.4,60.9
9:00:00,3.1,1075,-200,17.4,1222,238,774,122,1943,1213,13.7,64.5
10:00:00,2.9,998,-200,14.1,1119,207,832,120,1780,1057,11.5,62.9
11:00:00,2.5,922,-200,11.8,1042,152,887,132,1744,832,10.4,60.0
12:00:00,1.9,1023,-200,14.9,1147,185,829,115,1842,983,9.9,55.1
13:00:00,2.5,1039,-200,16.0,1180,184,833,127,1815,1047,8.7,46.1
14:00:00,2.5,1054,-200,16.5,1195,205,815,126,1848,1078,8.1,38.8
15:00:00,2.8,1022,-200,15.2,1155,172,871,113,1840,979,7.3,32.6
16:00:00,2.3,1082,-200,18.9,1266,227,788,124,1910,1139,8.0,30.5
17:00:00,3.3,1056,-200,19.0,1268,187,786,108,1896,1111,6.8,31.8
18:00:00,2.8,1243,-200,28.9,1524,290,647,142,2281,1470,6.7,28.7
19:00:00,4.8,1029,-200,13.4,1097,155,825,125,1827,980,5.9,25.8
20:00:00,2.5,1004,-200,10.9,1011,108,867,116,1754,893,5.4,28.6
21:00:00,2,979,-200,8.9,937,94,919,101,1683,858,5.5,33.0
22:00:00,1.8,972,-200,8.5,919,103,934,101,1668,904,5.9,35.4
23:00:00,1.7,942,-200,6.7,846,78,980,92,1615,905,6.4,43.5
0:00:00,1.3,825,-200,4.2,720,38,1129,55,1511,678,7.2,47.8
1:00:00,0.7,780,-200,2.5,621,26,1277,42,1452,586,7.9,48.7
2:00:00,0.5,746,-200,1.7,565,-200,1369,-200,1423,608,8.3,50.1
3:00:00,0.4,734,-200,1.4,538,19,1449,30,1400,514,9.3,53.4
4:00:00,0.3,785,-200,2.8,640,35,1265,40,1467,588,10.2,55.4
5:00:00,0.5,946,-200,8.8,931,126,917,69,1745,884,11.1,58.5
6:00:00,1.4,1201,-200,19.4,1279,309,683,100,2144,1338,12.8,58.5
7:00:00,3.3,1377,-200,36.1,1688,376,525,125,2746,1708,13.1,59.7
8:00:00,5.8,1346,-200,27.1,1481,441,602,174,2367,1681,13.5,64.9
9:00:00,5,1230,-200,19.0,1268,309,698,171,2049,1509,13.4,66.8
10:00:00,3.5,1160,-200,16.9,1208,220,728,149,1925,1330,12.1,64.3
11:00:00,2.9,1146,-200,15.7,1171,168,761,124,1902,1138,12.0,62.3
12:00:00,2.5,1078,-200,14.1,1121,149,818,119,1806,963,10.4,54.0
13:00:00,2.3,1111,-200,16.5,1194,160,794,130,1875,1015,9.4,43.1
14:00:00,2.4,1083,-200,14.8,1141,177,825,143,1793,1008,8.9,35.4
15:00:00,2.6,1056,-200,13.0,1083,-200,865,-200,1723,898,8.1,31.6
16:00:00,2.2,1220,-200,21.4,1334,176,695,183,2066,1215,7.3,26.3
17:00:00,3.5,1268,-200,23.6,1393,202,650,161,2144,1334,7.3,29.1
18:00:00,3.9,1256,-200,25.0,1430,255,660,170,2151,1380,7.1,28.6
19:00:00,4.5,1213,-200,21.6,1341,210,683,143,2090,1601,6.7,24.4
20:00:00,3.8,1145,-200,15.7,1170,157,751,123,1894,1376,7.0,21.2
21:00:00,2.8,1050,-200,10.9,1011,96,836,89,1739,1161,5.7,22.0
22:00:00,1.7,972,-200,8.1,902,59,933,67,1647,878,5.2,23.6
23:00:00,1.2,1020,-200,10.2,984,81,853,81,1753,1031,5.6,28.5
0:00:00,1.6,934,-200,7.5,878,40,940,54,1644,847,6.3,33.0
1:00:00,1,914,-200,5.8,801,42,965,57,1609,908,6.9,37.4
2:00:00,0.9,824,-200,3.8,698,-200,1107,-200,1517,733,9.2,39.9
3:00:00,0.5,817,-200,3.3,672,31,1113,51,1501,751,11.6,41.7
4:00:00,0.5,833,-200,4.0,708,54,1084,58,1525,799,14.0,44.7
5:00:00,0.5,935,-200,8.1,905,88,899,69,1675,954,15.0,45.6
6:00:00,1,1297,-200,22.3,1359,261,630,107,2214,1425,14.9,49.9
7:00:00,3.5,1496,-200,36.9,1705,357,507,151,2691,2147,15.8,51.3
8:00:00,6.4,1201,-200,17.5,1224,265,701,146,1987,1532,15.4,54.1
9:00:00,2.9,1267,-200,19.3,1276,247,676,165,2059,1570,14.4,56.9
10:00:00,3.4,1224,-200,17.6,1228,189,711,159,1972,1380,13.4,55.5
11:00:00,2.8,1247,-200,18.6,1257,168,701,174,2000,1337,12.2,57.2
12:00:00,2.8,1183,-200,18.0,1241,183,721,167,1937,1308,11.3,54.2
13:00:00,2.8,1078,-200,14.0,1116,157,815,137,1761,1013,9.7,45.0
14:00:00,2.3,1076,-200,10.9,1012,113,894,116,1665,816,8.4,34.8
15:00:00,1.8,1052,-200,11.1,1019,140,896,125,1610,836,8.2,28.8
16:00:00,2,1287,-200,21.6,1340,230,699,194,2008,1267,8.0,24.7
17:00:00,3.5,1460,-200,27.6,1493,277,586,222,2288,1649,7.0,25.1
18:00:00,4.9,1357,-200,25.6,1445,295,620,206,2195,1622,5.7,24.0
19:00:00,4.6,1234,-200,18.6,1257,212,695,162,2019,1349,4.7,20.3
20:00:00,3.4,1151,-200,15.2,1154,151,747,132,1894,1186,4.2,17.3
21:00:00,2.7,1065,-200,11.7,1038,110,805,107,1763,1026,4.6,18.9
22:00:00,1.9,984,-200,8.7,929,83,917,84,1654,817,2.7,20.0
23:00:00,1.5,938,-200,7.6,881,48,956,61,1607,662,3.1,29.4
0:00:00,1,878,-200,5.2,774,27,1065,42,1527,552,2.5,35.9
1:00:00,0.7,919,-200,5.9,807,48,967,66,1598,775,3.1,38.2
2:00:00,1,836,-200,4.0,709,-200,1085,-200,1498,646,5.0,40.4
3:00:00,0.6,814,-200,3.3,673,33,1138,50,1488,647,5.8,41.4
4:00:00,-200,872,-200,5.4,782,75,1001,76,1607,874,7.1,44.0
5:00:00,0.9,949,-200,8.7,929,101,887,78,1711,973,7.9,47.9
6:00:00,1.2,1227,-200,19.9,1292,214,661,104,2087,1327,8.1,50.3
7:00:00,2.9,1360,-200,30.4,1561,290,545,139,2525,1626,8.3,47.9
8:00:00,4.8,1318,-200,24.6,1420,311,586,166,2316,1640,8.9,50.6
9:00:00,4.3,1196,-200,16.9,1208,234,705,151,1981,1341,7.1,55.0
10:00:00,3.1,1152,-200,13.6,1102,157,770,134,1868,1113,5.7,56.2
11:00:00,2.4,1220,-200,15.3,1157,165,715,148,1935,1224,5.4,59.3
12:00:00,2.8,1182,-200,14.1,1120,137,735,126,1893,1095,5.4,54.0
13:00:00,2.5,1167,-200,17.0,1210,149,719,144,1944,1152,7.3,45.7
14:00:00,2.6,1142,-200,13.8,1109,140,782,133,1789,1047,5.8,34.5
15:00:00,2.3,1157,-200,13.6,1105,139,779,139,1792,982,6.2,28.5
16:00:00,2.4,1274,-200,21.2,1329,221,670,178,2054,1320,5.9,23.6
17:00:00,3.5,1372,-200,25.9,1451,318,631,206,2183,1541,5.0,23.2
18:00:00,4.8,1373,-200,25.4,1440,363,635,211,2183,1510,4.0,22.2
19:00:00,5.1,1290,-200,23.6,1393,341,655,180,2146,1511,5.8,19.6
20:00:00,4.7,1056,-200,12.0,1051,163,826,116,1758,1078,5.8,17.6
21:00:00,2.4,1116,-200,14.2,1123,157,768,118,1826,1235,6.6,16.0
22:00:00,2.5,1106,-200,14.2,1122,202,783,115,1813,1202,7.0,23.6
23:00:00,2.7,1018,-200,10.4,992,102,839,96,1710,1103,6.6,30.1
0:00:00,1.5,919,-200,7.5,880,70,915,86,1628,1013,7.2,33.1
1:00:00,1.1,807,-200,3.5,681,41,1092,65,1435,765,6.9,33.4
2:00:00,0.6,787,-200,2.5,620,-200,1176,-200,1403,618,8.7,36.7
3:00:00,0.5,789,-200,2.6,623,36,1146,53,1407,663,10.0,40.7
4:00:00,0.4,825,-200,4.0,709,68,1050,74,1491,813,11.8,45.3
5:00:00,0.6,912,-200,7.0,858,92,923,69,1608,894,10.7,45.4
6:00:00,1,1339,-200,24.8,1425,332,595,131,2264,1495,10.9,45.9
7:00:00,4.6,1355,-200,28.9,1526,333,567,134,2397,1658,10.7,46.4
8:00:00,4.8,1250,-200,21.5,1336,298,632,148,2104,1506,10.6,52.7
9:00:00,4,1105,-200,12.9,1079,-200,788,-200,1774,1168,8.9,54.5
10:00:00,-200,1076,-200,12.2,1055,146,817,-200,1734,993,7.8,53.6
11:00:00,2,1096,-200,13.1,1087,120,801,111,1759,910,7.3,55.4
12:00:00,2,1093,-200,13.3,1094,108,797,110,1769,912,6.9,51.6
13:00:00,2,1027,-200,12.5,1066,109,837,110,1689,814,6.6,43.0
14:00:00,1.9,1026,-200,13.0,1085,124,848,116,1654,1341,6.4,32.9
15:00:00,1.9,1015,-200,12.3,1062,127,877,120,1668,847,6.1,27.1
16:00:00,1.9,1028,-200,15.2,1155,185,832,142,1691,925,5.9,21.5
17:00:00,2.6,1074,-200,19.1,1270,230,776,146,1833,1087,5.7,21.2
18:00:00,3.2,1124,-200,19.7,1289,265,765,153,1863,1132,5.5,20.3
19:00:00,3.4,1111,-200,18.6,1256,261,765,158,1851,1197,4.5,19.3
20:00:00,3.4,1062,-200,16.1,1183,219,794,140,1731,1229,4.3,17.0
21:00:00,2.9,1072,-200,15.0,1148,180,805,127,1683,1171,3.7,18.5
22:00:00,2.7,936,-200,7.3,871,108,990,97,1430,921,3.3,22.6
23:00:00,1.3,988,-200,8.9,937,98,894,91,1543,1008,3.9,28.2
0:00:00,1.3,924,-200,6.6,839,57,957,68,1453,849,4.3,30.7
1:00:00,0.9,839,-200,4.3,725,36,1052,52,1368,668,4.2,28.7
2:00:00,0.6,826,-200,3.2,666,-200,1109,-200,1349,641,3.4,25.4
3:00:00,0.5,853,-200,4.1,716,45,1047,58,1414,707,5.0,24.3
4:00:00,0.5,918,-200,6.0,810,87,936,78,1524,939,5.7,29.1
5:00:00,0.9,890,-200,5.6,791,62,950,61,1489,886,5.2,33.3
6:00:00,0.7,865,-200,4.8,752,65,996,64,1451,837,4.7,30.9
7:00:00,0.6,1003,-200,8.9,937,125,850,81,1622,1005,4.5,33.3
8:00:00,1.3,1123,-200,13.1,1088,157,746,92,1789,1191,5.1,35.1
9:00:00,1.9,1146,-200,14.1,1119,171,746,101,1823,1200,5.0,37.6
10:00:00,2.1,1110,-200,11.2,1021,119,820,96,1724,971,4.3,38.6
11:00:00,1.8,1126,-200,10.0,979,110,849,101,1700,907,4.3,38.2
12:00:00,1.8,1067,-200,9.6,962,95,860,91,1658,802,4.3,34.3
13:00:00,1.6,1008,-200,7.2,866,58,937,68,1573,695,3.5,29.6
14:00:00,1.2,1062,-200,8.6,924,69,892,76,1683,777,4.1,26.8
15:00:00,1.2,1082,-200,9.0,939,76,869,84,1678,818,3.9,23.5
16:00:00,1.4,1042,-200,7.9,897,63,901,76,1605,681,3.9,19.3
17:00:00,1.3,1022,-200,6.2,823,51,964,61,1599,631,4.0,19.0
18:00:00,1.1,1024,-200,6.3,828,46,936,52,1601,641,3.9,20.5
19:00:00,1.1,1048,-200,6.3,828,52,922,59,1618,683,3.0,17.5
20:00:00,1.1,1153,-200,11.2,1022,84,765,89,1806,1013,3.3,17.5
21:00:00,1.8,1195,-200,12.8,1077,130,731,113,1860,1151,2.7,17.5
22:00:00,2.3,1245,-200,13.2,1091,147,734,112,1870,1134,2.8,18.0
23:00:00,2.6,1086,-200,9.2,946,126,847,89,1729,945,3.6,20.4
0:00:00,2,972,-200,5.8,804,47,955,53,1620,734,3.3,24.4
1:00:00,1,880,-200,3.4,677,24,1109,36,1500,554,3.5,26.9
2:00:00,0.6,906,-200,4.1,719,-200,1050,-200,1561,612,4.3,29.5
3:00:00,0.6,879,-200,3.1,658,25,1121,39,1511,564,4.5,32.9
4:00:00,0.5,842,-200,2.2,597,21,1237,33,1444,512,4.3,36.9
5:00:00,0.4,797,-200,1.5,543,25,1466,37,1347,410,4.3,40.1
6:00:00,0.4,796,-200,1.3,526,25,1534,36,1322,392,4.9,42.9
7:00:00,0.4,767,-200,1.2,520,30,1526,42,1287,377,5.6,45.5
8:00:00,0.4,784,-200,1.7,562,42,1460,52,1286,389,5.7,47.4
9:00:00,0.5,811,-200,2.5,622,52,1315,60,1307,432,4.8,49.1
10:00:00,0.6,838,-200,2.5,620,62,1292,74,1325,502,5.1,49.2
11:00:00,0.7,821,-200,2.7,632,67,1295,65,1302,469,5.3,49.6
12:00:00,0.7,793,-200,1.9,579,47,1380,52,1303,427,4.9,45.4
13:00:00,0.6,794,-200,1.8,567,35,1426,40,1306,406,4.7,38.3
14:00:00,0.5,821,-200,2.4,614,45,1309,49,1350,430,4.6,34.2
15:00:00,0.6,849,-200,2.6,628,53,1274,56,1379,453,4.0,29.1
16:00:00,0.8,852,-200,3.0,651,57,1246,59,1387,470,4.2,28.6
17:00:00,0.8,847,-200,2.9,645,71,1245,68,1364,480,4.5,28.3
18:00:00,1,849,-200,3.5,682,67,1215,72,1378,472,4.1,28.0
19:00:00,1,865,-200,3.6,687,75,1191,78,1388,521,4.5,26.7
20:00:00,1,848,-200,3.6,689,65,1180,71,1403,520,4.4,27.2
21:00:00,0.9,807,-200,2.3,606,45,1340,54,1337,440,4.1,27.5
22:00:00,0.7,814,-200,2.6,627,46,1305,57,1351,446,4.3,27.7
23:00:00,0.8,785,-200,2.0,582,33,1377,45,1311,417,4.6,30.1
0:00:00,0.7,748,-200,1.2,515,19,1580,30,1261,381,4.6,33.8
1:00:00,0.5,716,-200,0.7,461,9,1795,16,1235,350,4.8,35.8
2:00:00,0.3,708,-200,0.5,437,-200,1941,-200,1227,334,5.9,35.2
3:00:00,0.3,724,-200,0.5,448,12,1917,18,1256,346,7.0,37.3
