nr,i1_legid,i1_rcs_p,i1_rcs_e,i1_dep_1_p,i1_dep_1_e,i1_dep_1_place,i1_rcf_1_p,i1_rcf_1_e,i1_rcf_1_place,i1_dep_2_p,i1_dep_2_e,i1_dep_2_place,i1_rcf_2_p,i1_rcf_2_e,i1_rcf_2_place,i1_dep_3_p,i1_dep_3_e,i1_dep_3_place,i1_rcf_3_p,i1_rcf_3_e,i1_rcf_3_place,i1_dlv_p,i1_dlv_e,i1_hops,i2_legid,i2_rcs_p,i2_rcs_e,i2_dep_1_p,i2_dep_1_e,i2_dep_1_place,i2_rcf_1_p,i2_rcf_1_e,i2_rcf_1_place,i2_dep_2_p,i2_dep_2_e,i2_dep_2_place,i2_rcf_2_p,i2_rcf_2_e,i2_rcf_2_place,i2_dep_3_p,i2_dep_3_e,i2_dep_3_place,i2_rcf_3_p,i2_rcf_3_e,i2_rcf_3_place,i2_dlv_p,i2_dlv_e,i2_hops,i3_legid,i3_rcs_p,i3_rcs_e,i3_dep_1_p,i3_dep_1_e,i3_dep_1_place,i3_rcf_1_p,i3_rcf_1_e,i3_rcf_1_place,i3_dep_2_p,i3_dep_2_e,i3_dep_2_place,i3_rcf_2_p,i3_rcf_2_e,i3_rcf_2_place,i3_dep_3_p,i3_dep_3_e,i3_dep_3_place,i3_rcf_3_p,i3_rcf_3_e,i3_rcf_3_place,i3_dlv_p,i3_dlv_e,i3_hops,o_legid,o_rcs_p,o_rcs_e,o_dep_1_p,o_dep_1_e,o_dep_1_place,o_rcf_1_p,o_rcf_1_e,o_rcf_1_place,o_dep_2_p,o_dep_2_e,o_dep_2_place,o_rcf_2_p,o_rcf_2_e,o_rcf_2_place,o_dep_3_p,o_dep_3_e,o_dep_3_place,o_rcf_3_p,o_rcf_3_e,o_rcf_3_place,o_dlv_p,o_dlv_e,o_hops,legs
555,933,1699,1522,90,238,671,800,502,700,850,1129,700,735,476,187,0,0,0,0,0,0,3780,750,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5962,969,686,90,313,187,625,672,349,0,0,0,0,0,0,0,0,0,0,0,0,385,749,1,1
556,3503,1353,749,90,649,700,800,366,671,0,0,0,0,0,0,0,0,0,0,0,0,3780,1671,1,10226,767,322,150,544,721,115,249,128,810,707,128,665,703,671,0,0,0,0,0,0,4230,36,2,4779,2606,166,240,2623,815,1020,908,671,0,0,0,0,0,0,0,0,0,0,0,0,4680,207,1,3117,2360,2249,90,130,671,815,478,700,45,399,700,740,528,187,0,0,0,0,0,0,3780,836,2,3
557,11682,970,89,150,959,101,130,144,281,0,0,0,0,0,0,0,0,0,0,0,0,2880,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11003,156,137,150,104,281,405,130,815,0,0,0,0,0,0,0,0,0,0,0,0,3140,721,1,1
558,3674,843,627,90,282,700,800,357,671,0,0,0,0,0,0,0,0,0,0,0,0,3780,1406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12143,2306,2296,180,189,671,930,884,349,0,0,0,0,0,0,0,0,0,0,0,0,550,3103,1,1
559,10544,1248,1092,150,278,805,565,630,128,510,432,128,110,102,281,0,0,0,0,0,0,4230,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12310,204,312,260,97,281,430,97,166,0,0,0,0,0,0,0,0,0,0,0,0,2850,2,1,1
560,292,2502,1548,150,1051,456,1030,755,128,0,0,0,0,0,0,0,0,0,0,0,0,3960,1326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14394,1585,688,240,1107,128,1020,688,468,0,0,0,0,0,0,0,0,0,0,0,0,3960,230,1,1
561,252,206,58,240,323,476,975,887,815,0,0,0,0,0,0,0,0,0,0,0,0,5040,684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9318,8406,7379,90,1060,815,1220,1026,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,93,1,1
562,12374,2173,1578,150,702,281,115,108,128,405,410,128,700,700,456,0,0,0,0,0,0,4230,1873,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,1080,494,240,772,456,1015,952,128,0,0,0,0,0,0,0,0,0,0,0,0,3960,1414,1,1
563,936,155,101,240,251,476,985,894,815,0,0,0,0,0,0,0,0,0,0,0,0,5040,2077,1,5190,203,109,150,184,391,385,204,815,0,0,0,0,0,0,0,0,0,0,0,0,3160,469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953,881,138,240,925,815,255,239,349,0,0,0,0,0,0,0,0,0,0,0,0,5250,313,1,2
564,333,225,115,150,203,431,795,495,815,0,0,0,0,0,0,0,0,0,0,0,0,3955,48,1,868,292,123,165,279,555,850,550,815,0,0,0,0,0,0,0,0,0,0,0,0,2880,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3627,1096,26,240,1262,815,760,691,609,0,0,0,0,0,0,0,0,0,0,0,0,7680,1294,1,2
565,304,273,190,150,174,431,795,523,815,0,0,0,0,0,0,0,0,0,0,0,0,2880,1424,1,6939,101,30,150,180,128,110,111,815,0,0,0,0,0,0,0,0,0,0,0,0,4230,571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915,90,59,135,120,815,295,173,527,0,0,0,0,0,0,0,0,0,0,0,0,5100,170,1,2
566,7780,27992,25513,90,3116,233,1365,1187,700,2645,2227,700,1280,994,113,0,0,0,0,0,0,3780,464,2,1042,7045,6301,90,836,527,1380,1108,700,1015,1223,700,1080,840,113,0,0,0,0,0,0,3780,152,2,5046,2578,1704,90,933,538,680,530,113,0,0,0,0,0,0,0,0,0,0,0,0,3780,565,1,8398,8901,8721,90,210,113,725,293,538,0,0,0,0,0,0,0,0,0,0,0,0,3780,8,1,3
567,8409,1021,442,240,797,101,400,176,128,0,0,0,0,0,0,0,0,0,0,0,0,3960,188,1,2967,142,81,135,166,815,215,153,128,0,0,0,0,0,0,0,0,0,0,0,0,4890,366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12142,1556,223,90,1366,128,1230,997,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,27,1,2
568,5611,1131,989,240,327,476,915,890,128,165,153,128,1260,720,485,0,0,0,0,0,0,3960,384,2,9759,2320,1683,300,904,628,920,700,128,660,881,128,385,181,485,0,0,0,0,0,0,3960,423,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7731,3083,830,90,2294,485,1240,878,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,523,1,2
569,5886,4026,3131,90,919,456,905,551,700,465,828,700,1080,913,113,0,0,0,0,0,0,3780,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,4088,3942,90,180,113,1130,720,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,132,1,1
570,942,961,519,150,597,134,220,201,128,205,186,128,2665,142,614,0,0,0,0,0,0,1760,3079,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9424,110,119,150,81,614,455,197,815,0,0,0,0,0,0,0,0,0,0,0,0,3565,860,1,1
571,7486,230,215,300,415,555,810,579,341,0,0,0,0,0,0,0,0,0,0,0,0,1620,186,1,13731,1500,1149,300,627,431,865,739,341,0,0,0,0,0,0,0,0,0,0,0,0,1620,185,1,12308,3480,1185,420,2671,349,1274,1154,341,0,0,0,0,0,0,0,0,0,0,0,0,486,1940,1,11565,7535,4448,420,3477,341,985,1005,349,0,0,0,0,0,0,0,0,0,0,0,0,550,3638,1,3
572,11845,590,188,180,520,485,210,195,134,0,0,0,0,0,0,0,0,0,0,0,0,2850,418,1,11603,73,34,150,138,128,155,179,134,0,0,0,0,0,0,0,0,0,0,0,0,4230,542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11036,3255,342,155,3005,134,210,200,527,0,0,0,0,0,0,0,0,0,0,0,0,2850,935,1,2
573,4445,1000,594,420,774,349,1240,1147,671,0,0,0,0,0,0,0,0,0,0,0,0,335,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12442,1259,826,180,592,671,900,895,349,0,0,0,0,0,0,0,0,0,0,0,0,550,3258,1,1
574,2936,179,64,135,207,815,705,645,555,0,0,0,0,0,0,0,0,0,0,0,0,5760,867,1,5506,124,41,240,263,256,255,155,815,755,866,815,705,718,555,0,0,0,0,0,0,5760,10900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12920,1475,1407,300,339,555,760,635,356,0,0,0,0,0,0,0,0,0,0,0,0,4020,154,1,2
575,8534,4557,4183,420,753,349,2342,954,778,0,0,0,0,0,0,0,0,0,0,0,0,918,464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586,2640,1609,600,1446,778,1345,1365,349,0,0,0,0,0,0,0,0,0,0,0,0,385,3584,1,1
576,10881,239,95,240,324,815,255,127,256,0,0,0,0,0,0,0,0,0,0,0,0,5160,2953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,2507,2589,300,172,256,695,568,431,0,0,0,0,0,0,0,0,0,0,0,0,4080,1111,1,1
577,14005,1475,769,270,960,349,580,506,431,0,0,0,0,0,0,0,0,0,0,0,0,300,2888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5386,1660,1422,90,303,431,1745,1372,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,43,1,1
578,5739,345,152,150,290,409,515,550,128,0,0,0,0,0,0,0,0,0,0,0,0,4200,689,1,7487,712,126,150,682,614,230,234,128,0,0,0,0,0,0,0,0,0,0,0,0,4200,564,1,8602,189,98,150,221,308,620,706,128,0,0,0,0,0,0,0,0,0,0,0,0,4200,338,1,14000,7843,5464,240,2586,128,1120,716,386,0,0,0,0,0,0,0,0,0,0,0,0,3960,725,1,3
579,5941,4788,4658,240,353,371,995,748,128,0,0,0,0,0,0,0,0,0,0,0,0,3960,492,1,295,880,239,240,830,456,1030,953,128,0,0,0,0,0,0,0,0,0,0,0,0,3960,1382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,221,83,150,256,128,740,230,281,0,0,0,0,0,0,0,0,0,0,0,0,3600,1852,1,2
580,5871,3179,382,180,3117,520,680,1542,149,1475,413,149,555,598,377,0,0,0,0,0,0,6960,5498,2,11220,105,79,150,112,485,135,110,377,0,0,0,0,0,0,0,0,0,0,0,0,2900,40,1,13178,792,428,420,721,485,140,138,377,0,0,0,0,0,0,0,0,0,0,0,0,5060,195,1,8415,1540,1306,150,334,377,230,91,815,515,680,815,390,192,770,0,0,0,0,0,0,6905,350,2,3
581,8226,55,29,150,75,281,490,612,134,0,0,0,0,0,0,0,0,0,0,0,0,2870,1,1,11791,2980,454,300,2766,609,715,736,134,0,0,0,0,0,0,0,0,0,0,0,0,4050,596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10737,194,149,155,136,134,90,252,610,0,0,0,0,0,0,0,0,0,0,0,0,3380,3493,1,2
582,11212,514,178,150,428,485,400,168,815,0,0,0,0,0,0,0,0,0,0,0,0,3920,34,1,222,255,166,240,259,476,985,739,815,0,0,0,0,0,0,0,0,0,0,0,0,5040,852,1,248,448,268,165,281,555,855,653,815,0,0,0,0,0,0,0,0,0,0,0,0,2880,2517,1,3468,998,378,240,853,815,240,144,571,0,0,0,0,0,0,0,0,0,0,0,0,5100,1776,1,3
583,14112,1716,251,240,1679,456,1105,1102,349,0,0,0,0,0,0,0,0,0,0,0,0,550,2038,1,3266,4308,3354,90,982,456,905,633,700,770,1043,700,1300,818,349,0,0,0,0,0,0,3780,3239,2,2518,219,127,300,92,216,690,750,798,390,599,798,750,595,349,0,0,0,0,0,0,3960,10064,2,3747,260,100,270,372,349,1100,1084,597,0,0,0,0,0,0,0,0,0,0,0,0,335,3685,1,3
584,13300,482,197,150,400,441,976,695,128,10,282,128,480,593,798,0,0,0,0,0,0,4230,1209,2,7063,1530,1549,300,253,371,840,735,431,645,718,431,900,812,798,0,0,0,0,0,0,2640,558,2,10218,3230,1668,240,316,403,1180,979,809,1140,681,809,370,178,798,0,0,0,0,0,0,3960,2735,2,11318,285,49,300,347,798,695,465,485,0,0,0,0,0,0,0,0,0,0,0,0,3960,383,1,3
585,4656,208,209,135,73,815,280,203,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,3165,1,3562,1338,806,90,576,700,1285,1010,485,0,0,0,0,0,0,0,0,0,0,0,0,3780,1751,1,10977,47,23,135,150,815,295,242,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,1607,1,5554,1606,1230,180,505,485,885,706,149,1075,1262,149,635,492,468,0,0,0,0,0,0,6960,1498,2,3
586,5404,1298,369,90,954,308,1040,649,233,0,0,0,0,0,0,0,0,0,0,0,0,3780,50,1,13583,2106,600,360,1806,153,1495,1002,349,750,1187,349,677,451,233,0,0,0,0,0,0,343,651,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13889,35713,35739,90,1365,233,1385,1185,700,1295,136,700,920,837,538,0,0,0,0,0,0,3780,756,2,2
587,8708,1245,252,300,1257,308,805,674,256,0,0,0,0,0,0,0,0,0,0,0,0,2940,359,1,13389,3350,2896,300,718,431,1940,492,256,0,0,0,0,0,0,0,0,0,0,0,0,2760,1510,1,2057,1228,665,120,675,366,230,445,256,0,0,0,0,0,0,0,0,0,0,0,0,1520,4391,1,7424,1030,1280,300,33,256,895,788,308,0,0,0,0,0,0,0,0,0,0,0,0,2700,5474,1,3
588,10065,16375,15892,180,604,349,830,1098,149,705,460,149,695,580,257,0,0,0,0,0,0,6960,44292,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13187,2864,2667,270,438,257,995,989,349,0,0,0,0,0,0,0,0,0,0,0,0,550,3998,1,1
589,4204,182,12,240,388,815,195,190,233,0,0,0,0,0,0,0,0,0,0,0,0,5220,701,1,11207,1219,477,240,934,398,395,298,233,0,0,0,0,0,0,0,0,0,0,0,0,9700,1250,1,5061,1308,319,90,1039,538,960,608,700,390,738,700,1390,1420,233,0,0,0,0,0,0,3780,648,2,4403,2354,1677,180,837,233,855,1012,149,0,0,0,0,0,0,0,0,0,0,0,0,6680,3004,1,3
590,6950,1028,964,240,258,128,970,752,456,0,0,0,0,0,0,0,0,0,0,0,0,3960,66,1,5144,431,64,420,730,349,1069,872,456,0,0,0,0,0,0,0,0,0,0,0,0,356,4785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,7825,7054,240,962,456,1015,840,128,485,594,128,1590,383,233,240,1588,233,360,185,128,3960,4091,3,2
591,9368,54,37,180,159,614,335,168,815,1075,1235,815,650,679,431,0,0,0,0,0,0,5370,18167,2,4740,387,132,90,297,700,1935,1441,431,0,0,0,0,0,0,0,0,0,0,0,0,3780,4385,1,1549,550,510,300,302,371,835,657,431,0,0,0,0,0,0,0,0,0,0,0,0,1140,7666,1,13794,1635,540,300,1361,431,820,513,256,0,0,0,0,0,0,0,0,0,0,0,0,2940,276,1,3
592,13430,194,133,150,176,485,140,123,128,0,0,0,0,0,0,0,0,0,0,0,0,4200,1421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13975,456,1,240,665,128,700,387,102,0,0,0,0,0,0,0,0,0,0,0,0,3960,11111,1,1
593,3570,1404,218,240,1367,815,995,1031,671,0,0,0,0,0,0,0,0,0,0,0,0,4680,120,1,12994,1441,868,90,622,700,800,397,671,0,0,0,0,0,0,0,0,0,0,0,0,3780,845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9576,989,868,180,274,671,1430,1659,149,1290,1028,149,210,344,484,0,0,0,0,0,0,7080,1967,2,2
594,5704,979,576,240,589,361,400,215,128,235,428,128,965,793,597,0,0,0,0,0,0,3960,4382,2,6509,2398,1743,90,692,700,880,525,597,0,0,0,0,0,0,0,0,0,0,0,0,3780,3773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5074,1102,357,150,835,597,1050,786,815,0,0,0,0,0,0,0,0,0,0,0,0,3490,4304,1,2
595,5002,56,19,240,197,476,975,701,815,0,0,0,0,0,0,0,0,0,0,0,0,6465,6,1,8723,1032,258,240,994,134,445,186,815,0,0,0,0,0,0,0,0,0,0,0,0,5160,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10993,211,139,135,148,815,385,103,770,0,0,0,0,0,0,0,0,0,0,0,0,9245,73,1,2
596,1764,82,24,240,253,128,1035,850,700,0,0,0,0,0,0,0,0,0,0,0,0,3960,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6442,1023,193,90,866,700,920,676,538,0,0,0,0,0,0,0,0,0,0,0,0,3780,400,1,1
597,8713,1111,69,90,1086,815,1220,1033,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,60,1,6226,1548,1018,90,790,485,1240,939,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,753,1,9243,1498,35,90,1496,815,1220,858,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,87,1,9299,1020,394,90,653,700,850,492,628,0,0,0,0,0,0,0,0,0,0,0,0,3780,441,1,3
598,210,2949,2590,300,592,609,825,735,815,0,0,0,0,0,0,0,0,0,0,0,0,5325,16,1,148,176,37,240,317,476,985,852,815,0,0,0,0,0,0,0,0,0,0,0,0,5040,754,1,11339,578,452,150,266,485,415,160,815,0,0,0,0,0,0,0,0,0,0,0,0,2880,18,1,11022,1278,48,240,1407,815,630,558,216,0,0,0,0,0,0,0,0,0,0,0,0,6300,83225,1,3
599,139,189,68,180,238,476,975,743,815,0,0,0,0,0,0,0,0,0,0,0,0,5055,886,1,13160,1327,687,150,733,485,400,136,815,0,0,0,0,0,0,0,0,0,0,0,0,2880,1360,1,11432,635,523,180,224,206,865,674,815,0,0,0,0,0,0,0,0,0,0,0,0,2880,218,1,9276,2665,1541,90,1154,815,1220,1043,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,429,1,3
600,327,1235,381,150,945,456,1030,782,128,10,267,128,710,239,140,0,0,0,0,0,0,3740,592,2,4054,118,48,240,250,815,515,208,140,0,0,0,0,0,0,0,0,0,0,0,0,6150,1849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,2814,437,90,2399,140,1255,1208,700,205,262,700,795,362,671,0,0,0,0,0,0,3780,486,2,2
601,10739,1211,1105,180,254,276,710,1328,149,1175,529,149,1020,940,809,0,0,0,0,0,0,6960,3734,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11794,1650,1502,300,430,809,910,736,371,0,0,0,0,0,0,0,0,0,0,0,0,3960,1558,1,1
602,3309,38007,37159,90,878,256,1240,1384,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,699,1,2364,397,218,90,222,431,1780,1456,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11296,5471,5317,90,200,700,735,380,187,0,0,0,0,0,0,0,0,0,0,0,0,3780,16663,1,2
603,8291,654,258,90,420,538,950,734,700,685,910,700,1240,999,815,0,0,0,0,0,0,3780,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609,1113,109,90,1034,815,1210,1030,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,294,1,1
604,14091,3169,256,240,3170,456,1105,1119,349,0,0,0,0,0,0,0,0,0,0,0,0,550,2701,1,12144,2307,2297,180,189,671,930,870,349,0,0,0,0,0,0,0,0,0,0,0,0,550,3116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11905,1722,1038,780,1433,349,1717,964,671,0,0,0,0,0,0,0,0,0,0,0,0,338,11745,1,2
605,796,2200,1495,180,896,423,430,487,485,0,0,0,0,0,0,0,0,0,0,0,0,4080,1625,1,3287,1517,1640,540,374,317,1000,718,485,0,0,0,0,0,0,0,0,0,0,0,0,720,107,1,2617,566,19,135,632,815,295,175,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,291,1,14366,1101,741,90,394,485,1250,939,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,87,1,3
606,10640,78,67,135,87,815,285,168,485,0,0,0,0,0,0,0,0,0,0,0,0,5280,423,1,8429,1462,1174,150,384,377,280,188,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,1301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5192,590,413,150,270,485,100,34,815,390,454,815,225,176,649,0,0,0,0,0,0,4740,2387,2,2
607,12826,1631,1559,240,263,445,970,876,128,330,1403,128,780,494,809,0,0,0,0,0,0,3960,1534,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12149,2857,2772,240,280,809,725,481,128,330,465,128,2420,2758,556,1050,267,556,540,833,134,3900,1306,3,1
608,2153,959,668,90,323,700,1275,871,815,0,0,0,0,0,0,0,0,0,0,0,0,3780,13,1,3719,1704,164,180,1660,128,1140,1215,815,0,0,0,0,0,0,0,0,0,0,0,0,5370,2297,1,4977,3143,69,300,3314,431,795,570,815,0,0,0,0,0,0,0,0,0,0,0,0,5485,48,1,4002,54,8,135,126,815,295,310,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,161,1,3
609,10902,390,125,240,451,815,245,235,349,0,0,0,0,0,0,0,0,0,0,0,0,5250,1258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5960,2855,2421,300,738,349,805,524,809,1145,1404,809,420,221,790,0,0,0,0,0,0,3960,2399,2,1
610,7020,4810,3311,420,1859,349,1332,1050,476,0,0,0,0,0,0,0,0,0,0,0,0,973,5881,1,3143,2283,2707,90,363,671,815,567,700,1075,617,700,1790,1244,476,0,0,0,0,0,0,3780,992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,1715,1297,300,658,476,725,758,349,0,0,0,0,0,0,0,0,0,0,0,0,310,1026,1,2
611,5009,8644,8228,240,633,128,780,548,809,0,0,0,0,0,0,0,0,0,0,0,0,3960,6350,1,5944,1455,595,300,1120,349,805,802,809,0,0,0,0,0,0,0,0,0,0,0,0,3960,669,1,384,2400,2439,420,341,815,845,964,809,0,0,0,0,0,0,0,0,0,0,0,0,3960,1873,1,11702,390,290,150,199,809,470,514,128,260,223,128,135,122,610,0,0,0,0,0,0,4230,1763,2,3
612,2349,195,254,300,151,216,690,465,798,390,672,798,750,582,349,0,0,0,0,0,0,3960,4071,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11172,464,250,420,599,349,1079,880,456,0,0,0,0,0,0,0,0,0,0,0,0,356,1165,1,1
613,1984,166,61,180,298,243,545,324,815,760,908,815,610,580,798,0,0,0,0,0,0,5100,16800,2,3624,1039,85,240,1202,815,610,619,798,0,0,0,0,0,0,0,0,0,0,0,0,5100,1180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10190,4599,4283,240,492,798,745,570,815,0,0,0,0,0,0,0,0,0,0,0,0,5585,104,1,2
614,3195,425,316,300,364,690,810,657,555,0,0,0,0,0,0,0,0,0,0,0,0,1560,468,1,6715,140,60,360,403,485,720,602,431,200,328,431,430,284,555,0,0,0,0,0,0,1560,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8552,1513,1068,165,552,555,550,373,815,255,428,815,225,149,649,0,0,0,0,0,0,4740,6,2,2
615,5495,1315,1172,780,872,349,1160,1027,597,0,0,0,0,0,0,0,0,0,0,0,0,665,4056,1,7387,4085,1730,300,2623,609,910,1012,597,0,0,0,0,0,0,0,0,0,0,0,0,2760,5321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5070,1106,198,180,1028,597,1050,950,815,0,0,0,0,0,0,0,0,0,0,0,0,5040,3652,1,2
616,2463,170,65,570,638,391,80,87,281,0,0,0,0,0,0,0,0,0,0,0,0,2880,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12406,833,194,150,735,281,115,197,128,780,725,128,755,748,468,0,0,0,0,0,0,4230,1226,2,1
